"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Peace Bond","abjuration","","","bard 1, cleric/oracle 1, druid 1, inquisitor 1, paladin 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M/DF (a glass cube)","0","close (25 ft. + 5 ft./2 levels)","one or more 5-ft. cubes, no two of which can be more than 30 ft. apart","","","1 minute/level","0","0","none","no","This spell creates one glowing rune of peace, plus one per 2 caster levels above 1st (to a maximum of five runes at 9th level). An identical symbol appears on your forehead  for the duration of the spell and cannot be disguised (though it is visible only if you are visible). Each rune illuminates a 5-foot cube, preventing any spell you cast of up to 3rd level and that has a defined area (as opposed to targets or an effect) from entering or affecting the 5-foot cube. For example, creatures and items within any square affected by peace bond take no damage from a fireball you cast. However, if you cast stinking cloud, the noxious vapors are an effect and enter such cubes normally. This spell does not break line of effect within any other spells you cast; it simply negates all effects of your 1st-, 2nd- and 3rd-level area spells within the peace bond's area. Peace bond offers no protection against your spell-like abilities or supernatural area effects.","Heroes Of The Streets"
"Speak Local Language","divination","","","bard 1, cleric/oracle 1, inquisitor 1, ranger 1, sorcerer/wizard 1, witch 1","1 standard action","V, M/DF (a worn-out coin)","0","touch","","","creature touched","10 min./level","0","0","Will negates (harmless)","no","This spell functions as tongues, except the creature touched gains only the ability to speak and understand a regional human language, such as Varisian or Common (Taldane in the Inner Sea region or Tien in Tian Xia), and the language granted must be one you know. You must select the language at the time of casting. The language can't be a dead language, such as Ancient Osiriani or Jistka. The target speaks the language with a native accent, but the spell doesn't impart knowledge about any culture associated with the language, nor does it change the target's appearance.","Heroes Of The Streets"
"Aversion","enchantment","compulsion","mind-affecting","bard 2, druid 3, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level","0","0","Will partial","yes","You plant a revulsion in the mind of the subject, causing her to avoid an object or location. You must choose a specific object or place. A location chosen in this way can be no larger than a cube measuring 50 feet on a side. The aversion is entirely in the target's mind, so the chosen object or location itself isn't subject to any magical effect. If the target fails her saving throw, she can't come within 60 feet of the chosen object or place. She makes every reasonable effort to avoid the object of the aversion, but will not put herself in danger in order to maintain the aversion. For example, if the object of the aversion is a bridge but a forest fire is closing in and will likely kill the target, she ignores the aversion and crosses the bridge to save herself. If the target must ignore the conditions of the aversion, she is nauseated until she is no longer violating the aversion.  If the target succeeds at her saving throw, she is instead sickened while within 60 feet of the object or place, but isn't compelled to stay away from it.","Occult Adventures"
"Awaken Construct","transmutation","","","cleric/oracle 7, occultist 5, psychic 6, shaman 6, sorcerer/wizard 7","24 hours","V, S, M (herbs and oils worth 2,000 gp per HD of target), DF","1","touch","","","mindless construct touched","instantaneous","0","0","Will negates","no","You amplify the animating force of a construct to more closely resemble a true soul, granting the construct humanlike sentience. To do so, you must succeed at a Spellcraft check (DC = 15 + the construct's current Hit Dice). If the construct's master (if any) is present, this is an opposed Spellcraft check. You have no special empathy or connection with a creature you awaken-it is a free-willed creature. Golems previously under another creature's control, either as shield guardians or a golem crafter's creations, break all connections with that creature.  Roll 3d6 to determine the Intelligence score of the awakened construct, and increase its Charisma score by 2d6. It gains feats and skill points according to its new Intelligence score, and the skill points are assigned appropriately for its function, as determined by the GM.  An awakened construct speaks one language that its creator spoke, plus one additional language that its creator knew per point of the construct's Intelligence bonus (if any). Its alignment is determined by the GM, but is usually within one step of its creator's alignment. This spell doesn't function on a construct with an Intelligence score.","Occult Adventures"
"Babble","enchantment","compulsion","mind-affecting","bard 2, mesmerist 2, psychic 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature; see text","1 round/level","0","0","Will negates","yes","This spell causes the target to break into a fit of bizarre, uncontrollable babbling. The target also becomes nauseated. If the target succeeds at its save, the effects end. If not, the creature continues babbling and is nauseated for the entire duration.  Creatures within 30 feet of the subject that can hear the target's babbling must succeed at a Will save or become fascinated for as long as the babbling persists. Once a creature's fascination ends, it can't become fascinated by the same instance of babble again.  Creatures with an Intelligence score of 2 or lower aren't affected by this spell.","Occult Adventures"
"Bilocation","conjuration","creation","","psychic 8, sorcerer/wizard 9","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","one duplicate","","1 round/level (D)","1","0","none","no","The spell creates an identical copy of you, along with everything you wear and carry, anywhere you choose within range; you exist in two places at once until the spell ends. You and the duplicate use the same statistics and share the same resources. If the duplicate takes damage, for example, you deduct the damage from your hit point total. Similarly, if your duplicate expends a charge or daily use from a magic item you both wield, the charge or daily use is expended from the item you carry. If you or the duplicate drops or gives away something you're carrying, the item disappears from the other body as well. This spell doesn't duplicate artifacts; any you possess remain on you.  You perceive sensory information from your body and that of your duplicate simultaneously. The spell enables you to process the sensations so you don't find them disorienting.  When you take any action, you choose which of your bodies performs the action, but both bodies share the same pool of actions. For instance, if you take a standard action to cast a spell,  you can use either body as the point of origin, but the other body can't also take a standard action that round. Likewise, if your duplicate takes a full-round action, you couldn't take a standard or move action. Both bodies can take any number of free actions as usual; for example, both bodies could say different things or each drop a different item. If either body doesn't move during the round, that body can either take a 5-foot step or move your speed once as a free action.  The two bodies are affected by attacks, spells, and effects as though they were one person, taking the worse effect when applicable (for example, if the bodies would be subject to differing effects due to being at different ranges). If both bodies are in the area of the same fireball, you would attempt the saving throw only once and take the damage only once. If one body is targeted by hold person, both would become paralyzed on a failed save. Both bodies count as a single creature for effects that target a specific number of creatures, and they can't be chosen more than once for such effects. You do count your other body as another creature for most combat effects, such as flanking or determining cover. However, you don't count as two unique creatures for the purposes of teamwork feats or effects you use that can target only creatures other than yourself.  Any magical effect with a duration affecting you has its duration halved while you're bilocating. For example, the hold person spell mentioned above would lose 2 rounds' worth of duration per round until your duplicate disappeared. If you were under an eagle's splendor e ffect t hat h ad 1 minute remaining when you cast bilocation, the effect would end after 5 rounds instead of 10. An effect shortened in this way lasts a minimum of 1 round total, and if an effect that lasts an odd number of rounds has 1 round remaining, it has its full effect on both of your bodies for that round.  When the spell ends, you decide whether you or your duplicate disappears. If you disappear, you become your duplicate. If you are carrying artifacts when you do this, they transfer with your consciousness.","Occult Adventures"
"Burst Of Adrenaline","transmutation","","","mesmerist 1, psychic 1, spiritualist 1","1 immediate action","V, S","0","personal","","","you","instantaneous","0","0","none","no","You draw upon your body's inner reserves of strength, leaving you winded. When you are about to make a d20 roll based on Strength, Dexterity, or Constitution, you can cast this spell to gain a +8 enhancement bonus to Strength, Dexterity, or Constitution for that roll, but you are fatigued for 1 round afterward.","Occult Adventures"
"Burst Of Insight","transmutation","","","medium 1, mesmerist 1, psychic 1, spiritualist 1","1 immediate action","V, S","0","personal","","","you","instantaneous","0","0","none","no","You plumb the depths of your mind for insight, leaving you momentarily frazzled. When you are about to make a d20 roll based on Intelligence, Wisdom, or Charisma, you can cast this spell to gain a +8 enhancement bonus to Intelligence, Wisdom, or Charisma for that roll, but you are dazed for 1 round afterward.","Occult Adventures"
"Call Spirit","conjuration","calling","","cleric/oracle 5, medium 3, shaman 5, spiritualist 5","10 minutes","V, S","0","10 ft.","","call the spirit of a single deceased humanoid creature","","concentration","0","0","Will negates; see text","no","You attempt to cause the spirit of a specific individual to manifest from its final resting place. You must request the spirit's presence by speaking its name.  Unwilling spirits can resist the summons by succeeding at a Will save. If the chosen spirit resists your call, another spirit with malevolent intent almost always takes its place, intent on deceiving you. The difficulty of the save depends on how well you know the subject and what sort of physical connection (if any) you have to the creature whose spirit you wish to call.  Knowledge Will Save Modifier  Name only&#8224; +15  Secondhand (you have heard of the subject) +10  Firsthand (you met the subject in life) +5  Familiar (you knew the subject well) +0  &#8224; You must have at least a name the creature was called in life.  Connection Will Save Modifier  Likeness or picture -2  Possession or garment -4  Body part, lock of hair, nail clipping, etc. -10  Different alignment +4  A successfully called spirit manifests as a wispy, vaporous form that vaguely resembles the form the deceased creature had in life. The spirit has the physical attributes of an unseen servant and is capable of minor physical manipulations, with the ability to speak in quiet, ghostly whispers in whatever languages the creature knew while it was alive. The spirit isn't an undead creature, and isn't beholden to its caller. Whether you summoned the chosen spirit or a deceitful replacement, the spirit can refuse to answer your questions or attempt to deceive you using Bluff, though in either case these spirits can speak about only what they knew in life and have no knowledge of events that occurred after their deaths. Malevolent spirits might take advantage of their limited physical abilities to cause terrifying spectacles designed to scare the caster.  You must concentrate on maintaining the spell (as a standard action) in order to ask questions at the rate of one per round. You can ask a total of one question per caster level; the spirit answers each during the same round. When the spell ends, the spirit's ectoplasmic form fades and the soul returns to its rest. This spell can't call the spirits of creatures that are currently undead.","Occult Adventures"
"Calm Spirit","necromancy","","","cleric/oracle 2, medium 1, shaman 2, spiritualist 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one incorporeal undead creature or haunt","1 minute or 1 round/level; see text","0","0","Will negates or none; see text","yes","This spell temporarily calms agitated haunts and incorporeal undead such as ghosts. You have no control over the affected creatures, but calm spirit postpones hostile action by the affected spirits for the duration of the spell. Entities so affected cannot take violent actions or do anything destructive, including triggering persistent haunt abilities, though they can defend themselves. Any aggressive action against or damage dealt to a calmed spirit or haunt immediately ends the effect.  Haunts do not receive a saving throw against the spell, but the caster must succeed at a caster level check whose difficulty is equal to at least 10 + the haunt's CR in order to temporarily calm the angry entity. The spell's duration changes to concentration (up to 1 round/level) when affecting a haunt.","Occult Adventures"
"Catatonia","necromancy","","","alchemist 2, bard 2, cleric/oracle 3, medium 2, mesmerist 2, psychic 3, sorcerer/wizard 3, spiritualist 2, witch 3","1 standard action","S","0","touch","","","willing creature touched","1 hour/level (D)","1","0","none","yes","You touch the target and place it into a deathlike state that persists for the duration. The target appears to be dead, and any creature that interacts with the target must succeed at a DC 20 Heal check to recognize it is actually alive.  Until the spell ends, the target counts as if it were dead for the purpose of resolving any effects that target or affect only living creatures, but it doesn't count as undead. The subject is helpless, and can still be killed normally.  Any effect that would bring the creature back to life or animate it as an undead fails, but ends the catatonia. The target can be affected by spells that affect only objects, including animate objects (if the creature is Small) and teleport object. However, anything that would cause the body to change form (such as shrink item) fails and ends the catatonia. This doesn't prevent the effects of spells that simply deal damage or otherwise destroy objects.","Occult Adventures"
"Charge Object","transmutation","","","medium 1, mesmerist 1, occultist 1, psychic 1, spiritualist 1","10 minutes","V, S","0","touch","","","object touched","permanent","0","0","none; see text","no","You charge an item with minor psychic energy. The item can be detected by the detect psychic significance spell. If you wish, you can imprint the item with your ownership history. Spells such as object reading a nd u ses o f t he p sychometry o ccult skill unlock (see page 196) can reveal any information about yourself you impart into the object, including your name, alignment, profession, and a summary of your experiences with the item. You can't impart false information into the object, but you can omit any details you'd prefer not to divulge. If the target object is already psychically charged, you can add more information to it, but you can't use charge object t o e rase existing psychic information.","Occult Adventures"
"Cognitive Block","enchantment","compulsion","mind-affecting","medium 2, mesmerist 2, psychic 3","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level (D)","1","0","Will negates","yes","You create a mental block in the target's mind, impeding the flow of his mental spellcasting process and forcing him to incorporate a thought component into any spell or spell-like ability he uses. This is in addition to any other components the spell already requires, and doesn't replace the verbal component. Spell-like abilities require this thought component, even though they normally don't need spell components.  As usual with thought components, this addition increases the DC of any concentration checks the target attempts by 10 unless the target takes a move action to center his mind and satisfy the spell's thought component.","Occult Adventures"
"Condensed Ether","transmutation","","","psychic 4, sorcerer/wizard 5, spiritualist 3","1 standard action","V, S, M (crushed amber)","0","medium (100 ft. + 10 ft./level)","","","20-ft.-radius spread","1 minute/level","0","0","none","no","You condense the substance of the Ethereal Plane as it interpenetrates the Material Plane. This thickened planar conjunction slows movement through the area to a crawl. Creatures moving through condensed ether (even incorporeal creatures), move at only half their normal speed and can't take 5-foot steps. This slowing of movement doesn't stack with solid fog or similar effects. Creatures within condensed ether take a -2 penalty to Armor Class and on Reflex saves, and condensed ether prevents effective ranged weapon attacks. Even magic rays and similar ranged attacks suffer a 20% miss chance on attacks into or passing through condensed ether. This miss chance is not based on concealment, and Blind-Fight, true seeing, and similar effects do not reduce it.","Occult Adventures"
"Contagious Zeal","enchantment","compulsion","emotion, mind-affecting","bard 2, cleric/oracle 3, inquisitor 3, psychic 3, sorcerer/wizard 3, spiritualist 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will negates (harmless)","yes (harmless)","The target gains a +2 morale bonus on attack rolls and weapon damage rolls, 1d6 temporary hit points, and a +4 morale bonus on saving throws against fear effects and to the DC of  Intimidate checks attempted against her. Once per round, the target can select one other creature to gain this bonus as well. The chosen creature can be no farther from the target than 25 feet + 5 feet for every 2 caster levels you possess, and a creature can't be selected more than once in this way. Such allies gain only the bonuses and temporary hit points; they don't continue to spread it to other creatures. The additional creatures' bonuses and temporary hit points share the original spell's duration, so when that duration ends, all affected creatures lose their bonuses and any remaining temporary hit points from this spell.","Occult Adventures"
"Create Mindscape","illusion","phantasm","mind-affecting","medium 4, mesmerist 4, psychic 4, sorcerer/wizard 5","1 round","V, S","0","long (400 ft. + 40 ft./level)","","","one creature","10 minutes/level","0","0","Will disbelief; see text","yes","You create an immersive mindscape (see page 235) that the minds of both you and another creature enter together. You choose whether the mindscape is overt or veiled, and whether it's harmless or harmful. You can choose any shape and size trait, as well as any gravity trait (though you can't make it so the gravity is so strong it harms creatures within). The mindscape has normal time, no alignment traits, and normal magic.  You designate where both you and your subject appear. You don't need line of sight to draw the subject creature into the mindscape, but you must be aware of its presence within range. If you target an area with more than one sentient creature and you have never seen any of the creatures before (for example, if you know a group of soldiers is inside a barracks but you can't see them through the door), the subject of this spell is selected at random. If you have seen firsthand the creature you wish to target (continuing the example, if you spied the sergeant entering the room moments before), you can select it unerringly from among all the creatures. You must appear somewhere in your mindscape, though it's relatively easy to shield yourself from the view of any other creatures inside if they don't realize they're in a mindscape. You must also create a method of exit from the mindscape when you cast this spell, and that method must be possible to achieve based on the traits of the mindscape, even if it is obscure or difficult. The GM decides whether a method of escape is reasonable. Anything that would be a reasonable method of waking from a dream during deep sleep could allow one to leave a mindscape.  More creatures than the initial two can enter an existing mindscape, typically through the use of the mindscape door spell. You can create illusory creatures within the mindscape  but you're able to direct or concentrate on only one at a time. Only this creature is believable; any others largely remain silent or speak generic, repetitive phrases.  As is normal with mindscapes, you and any other creatures within the mindscape are unable to take actions within the real world, and your bodies lose their Dexterity bonuses to AC.  If you choose to create a veiled mindscape, the first time another creature interacts with the environment, it can attempt a Will save to disbelieve the effect. Disbelieving a mindscape reveals to that creature that it's within a mindscape and gives it the knowledge needed to leave the mindscape, but doesn't free it from the mindscape. For example, if you create a mindscape that takes the form of a parlor inside a stately mansion, and your target creature succeeds at its Will save, it gains the understanding that walking out the front door of the mansion allows it to return to its physical body, but it must actually move through the mental landscape of the mansion to reach the front door and exit in order to flee the mindscape. If the mindscape is overt, the creature automatically knows how to exit if it so chooses.  This spell ends at any time that you choose to depart the mindscape, freeing the target as well. Any creature that drops below 0 hit points while inside the mindscape returns to its body. If this happens to you, the spell also ends, freeing anyone still inside.  Create mindscape can be made permanent with a permanency spell by a caster of 12th level or higher at a cost of 10,000 gp. You and other creatures aware of a permanent mindscape can come and go using the mindscape door spell.","Occult Adventures"
"Create Mindscape, Greater","illusion","phantasm","mind-affecting","mesmerist 6, psychic 6, sorcerer/wizard 7","1 round","V, S","0","long (400 ft. + 40 ft./level)","","","one creature/level","1 day/level","0","0","Will disbelief; see text","yes","This spell functions like create mindscape, except it can affect more creatures, the mindscape lasts longer, and you can choose the mindscape's magic trait. You can also direct a number of believable creatures at a time equal to your caster level.  Greater create mindscape can be made permanent with a permanency spell by a caster of 15th level or higher at a cost of 17,500 gp. You and other creatures aware of a permanent mindscape can come and go using the mindscape door spell.","Occult Adventures"
"Decrepit Disguise","illusion","glamer","","bard 1, medium 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 1","1 standard action","V","0","close (25 ft. + 5 ft./level)","","","one object of no more than 10 cu. ft./level","1 day/level","0","0","none (object) or Will disbelief (if interacted with)","no","You make an object seem like a worthless version of itself. A masterwork or magic sword could seem to be a useless, rusting, discarded blade, and a luxurious throne could appear to be a decrepit wooden chair. If used against an attended object, the wielder can immediately attempt a Will save to disbelieve the effect. Decrepit disguise counters and dispels quintessence.  Decrepit disguise can be made permanent with a permanency spell by a caster of 9th level or higher for the cost of 500 gp.","Occult Adventures"
"Deja Vu","enchantment","compulsion","mind-affecting","bard 1, mesmerist 1, psychic 1, sorcerer/wizard 1","1 standard action","V","0","medium (100 ft. + 10 ft./level)","","","one creature","2 rounds","0","0","none","yes","You reach into the target's mind and put its thought processes into a temporary loop. Whatever full-round, standard, or move actions the creature takes on its first turn after you cast this spell, it must repeat on the turn after that. The creature must take the same type of actions in the same order (for example, making a full attack, casting a specific spell, withdrawing, attempting a bull rush combat maneuver, or activating a magic item) and must act against the same target or targets, but doesn't have to make exactly the same choices (such as using Power Attack when attacking, moving exactly 15 feet, or choosing ""drop"" for the command spell). If the circumstances would prevent the target from repeating an action, such as if the target of its attack is dead or the target cannot cast the same spell again, the target instead becomes confused until the spell ends. A creature currently affected by deja vu can't be targeted with another deja vu spell. A creature affected by deja vu can't delay, and if it readies an action on its first turn, it must ready the same action on its second turn.","Occult Adventures"
"Demand Offering","enchantment","compulsion","mind-affecting","antipaladin 1, bard 2, inquisitor 2, mesmerist 1, occultist 2, psychic 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","5 ft.","","","one creature","instantaneous or 1 round","0","0","Will negates","yes","A creature that fails its save uses an immediate action to hand you whatever object it's currently wielding or holding. If the target doesn't have an immediate action available, it uses a move action at the beginning of its next turn to hand you the object. If it's currently holding or wielding more than one item, determine randomly which item it gives you. If you're no longer adjacent to the creature when it has to give you the item, the spell ends with no effect. A creature that isn't holding an item when you cast this spell is unaffected.","Occult Adventures"
"Detect Mindscape","divination","","","medium 2, mesmerist 2, psychic 2, sorcerer/wizard 3","1 standard action","V, S","0","60 ft.","cone-shaped emanation","","","concentration, up to 1 minute/level (D)","1","0","Will negates; see text","no","This spell functions similarly to detect thoughts, allowing you to sense when one or more creatures' consciousnesses are  inside a mindscape (see page 234). The amount of information revealed depends on how long you study a particular subject.  First Round: You sense the presence or absence of a mindscape. At least one of the creatures inside the mindscape must be within the cone-shaped area for you to detect the mindscape.  Second Round: You sense the number of consciousnesses inside the mindscape. Not all of the creatures within the mindscape must be standing inside the cone-shaped area of the spell for you to count them; only one is required to get this reading. However, you can't determine the location of the creatures if you can't see the creatures themselves. You sense their presence only in an abstract way.  Third Round: You sense an image of what's taking place inside the mindscape. The creature controlling the mindscape can sense your efforts, and if it does not wish you to view the mindscape, it can prevent this viewing with a successful Will save. Otherwise, you perceive the visuals remotely, as if watching through a window. If a creature has disguised itself, you see only the creature's mental mask (not its true form).  Each round, you can turn to detect mindscapes in a new area. The spell can penetrate many barriers, but 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood or dirt blocks it.  If you are within a mindscape when you cast this spell, you become aware you're in a mindscape. On the second round, you can still detect how many consciousnesses are inside, but you don't get the image of the mindscape in the third round.","Occult Adventures"
"Detect Psychic Significance","divination","","","medium 0, mesmerist 0, occultist 0, psychic 0, spiritualist 0","1 standard action","V, S","0","40 ft.","40-ft.-radius burst, centered on you","","","instantaneous","0","0","none","no","You detect the presence of psychically significant items in your vicinity. Such items are those that might have significant psychic imprints or histories that can be read by the psychometry occult skill unlock (see page 196), or items under the effects of the charge object or implant false reading spells. Items within range that contain significant psychic energy spark a recognition in your mind's eye, but no other information is imparted. This spell doesn't automatically detect magic items or strongly aligned items, though such items often have storied histories and might have had previous owners who possessed psychic abilities.","Occult Adventures"
"Divide Mind","enchantment","","mind-affecting","psychic 9","1 standard action","V","0","personal","","","you","1 minute","0","0","none","no","You partition your mind to maximize your mental power. Until the spell ends, you roll twice and use the higher result for all Will saves, Intelligence checks, and Intelligence-based skill checks. In addition, as a swift action you can have your second mind perform any purely mental action that normally requires a standard action or a move action. This includes casting psychic spells, using spell-like abilities, and concentrating on spells. Spells and spell-like abilities cast or used by your secondary mind this way can't exceed 5th level.","Occult Adventures"
"Dream Council","illusion","phantasm","mind-affecting","bard 6, medium 4, mesmerist 5, psychic 6, sorcerer/wizard 7","1 standard action","V, S","0","unlimited","","","one or more living creatures","see text","0","0","Will negates","yes","This spell functions as dream, but you and the target of your dream can converse in a limited fashion as long as the recipient is also asleep. You can send or receive a number of dream messages equal to your caster level. Each message can be up to 25 words long or a single vague image that can't convey fine details such as words. You can send and receive these dream messages with a single target or multiple targets, but each message you send or receive counts against the total number of messages allowed. Sending a message takes 1 round. The spell ends and you wake up when you run out of messages.  If you use dream council to send a message to a sleeping creature that has dream or dream council prepared (or is able to cast it spontaneously or as a spell-like ability), the recipient can expend one of your allotted messages to cast that spell while remaining asleep. This uses up that creature's prepared spell, spell per day, or spell-like ability use as normal. Instead of replying to your message, that character is able to enter your dreamscape. If the sleeping recipient has the Lucid Dreamer feat, it can enter your dreamscape without casting either of those spells. While in the original caster's dreamscape, those involved in the council can interact with one another and that dreamscape for 10 minutes for each message remaining. When that time elapses, the spell ends.","Occult Adventures"
"Dream Scan","divination","","mind-affecting","bard 6, medium 4, mesmerist 5, psychic 5, sorcerer/wizard 6","1 standard action","V, S","0","unlimited","","","one living creature","see text","0","0","Will negates","yes","This spell functions as dream, but rather than sending a message to a sleeping target, you can instead read the target's thoughts. The target must be asleep for you to perform a dream scan, though if the target isn't asleep, you can wait in a trance until your target falls asleep. Once the target is asleep, you can concentrate in order to read its surface thoughts as if using detect thoughts. You can continue concentrating for up to 1 minute per caster level.  Instead of reading surface thoughts, you can choose to scan the target's dreams and subconscious mind for the answers to questions. For every minute you spend concentrating, you can obtain the answer to one question,  though the answers might be brief, cryptic, or repetitive. The target is entitled to a new Will save to end the dream scan each time you ask it a question. Otherwise, the creature can attempt a Bluff check with a DC equal to 11 + your Sense Motive modifier. If it fails its Bluff check, you gain the information you desire. If it succeeds at its check, you gain no information. If it succeeds at its check by 5 or more, you misinterpret the target's dreams- you draw a false conclusion of the target's choice and believe that wrong answer to be true.  Unlike with dream, you can't cast this spell on another creature to have it serve as your messenger.","Occult Adventures"
"Dream Travel","conjuration","teleportation","mind-affecting","mesmerist 6, psychic 6","1 standard action","V, S","0","touch","","","you and one creature/level","1 hour/level (D)","1","0","Will negates","yes","You and the other targets of the spell are physically drawn from the Material Plane into the Dimension of Dreams on a voyage into the dreams of a creature you designate. In the Dimension of Dreams, you move through a swirling sea of thoughts, desires, and emotions created by the minds of dreamers everywhere to reach your destination dreamscape. Reaching the destination dreamscape takes 1 hour. At any point before the spell's duration ends, you can dismiss the spell to return to where you started on the Material Plane. The connection between dreams and reality is inherently tenuous, and your ability to arrive precisely where you mean to is dependent on your familiarity with the dreamer you're trying to find. To determine how accurate your arrival is at the end of your dream travel, roll d% on the following table.  On Off Dreamscape Familiarity Target Target Other Mishap  Very familiar 1-97 98-99 100 -  Somewhat familiar 1-94 95-97 98-99 100  Known creature 1-88 89-94 95-98 99-100  Not well known 1-76 77-88 89-96 97-100  False identity - - 81-92 93-100  Familiarity: ""Very familiar"" means that you have had contact using dream, dream council, dream scan, or a similar spell within the past 24 hours with the creature whose dreamscape you are trying to locate. ""Somewhat familiar"" means that you have had contact with the dreaming character using one of those spells at least once in the past. ""Known creature"" means that while you know the creature whose dreamscape you're trying to locate, you have not connected to its dreams with those spells. ""Not well known"" is a creature you have heard of, know by name and true identity, but have never met.  ""False identity"" means that whether or not you have met the creature, you know it only through a false identity. When trying to locate the dreamscape of a creature known to you through a false identity, roll 1d20 + 80 on the table to obtain your results (instead of rolling d%), since there is no way for you to pinpoint the correct dreamscape.  On Target: You travel to the correct creature's current dreamscape.  Off Target: You travel to an area near the target dreamscape on the Ethereal Plane.  Other Dreamscape: You travel to a similar creature's dreamscape on the Dimension of Dreams.  Mishap: You and anyone else traveling with you experience a mishap during travel; each character takes 1d10 points of damage and must reroll on the table to see where it ends up. For these rerolls, roll 1d20 + 80. Each time ""Mishap"" comes up, the travelers take more damage and must reroll to see where they end up.  Regardless of the accuracy of your dream travel, you and your companions all arrive at the same location (except in the case of a mishap). Mindless creatures can't use dream travel, nor can creatures that can't dream.  You might be able to exit the dream near the creature on its home plane. If you and the other creatures are still in a dream when the dreamer wakes up, the dreamer can decide to bring you out onto its plane within 1d10 miles of itself. If it chooses not to, you and the other travelers are pushed into another dreamscape or onto the Ethereal Plane. The spell ends when the creature wakes up, so you no longer have the option to dismiss the spell and return home. However, you do get enough warning that a spell is about to end that you can dismiss it before the dreamer awakens and decides whether to allow you to arrive at its location.  You can use dream travel to travel to the dream of a creature on another plane, but this requires trekking through the dreams of outsiders. It takes 1d4+1 hours of uninterrupted travel to reach the destination dream, and each traveler must succeed at a Will save each hour spent traveling in this fashion. The DC of this save is 10 for the first hour, and increases by 5 for each hour thereafter. If a creature fails this saving throw, it becomes shaken for the remainder of the dream travel and for a number of hours thereafter equal to the amount of time spent using dream travel to reach the destination plane. After the first time a creature fails the saving throw, one of the following effects occurs (determined randomly by the GM). These effects are considered emotion effects, in addition to any other descriptors that apply.  d6 Result  1 Creature contracts cackle fever or mindfire (equal chance of either; see page 557 of the Pathfinder RPG Core Rulebook).  2 Creature is cursed, as bestow curse; if the creature is a spellcaster, it instead acquires a random minor spellblight (Pathfinder RPG Ultimate Magic 94).  3 Creature is attacked by a phantasmal killer, and is treated  as having failed the initial saving throw to disbelieve it. The Fortitude save DC is equal to the Will save DC that the creature failed.  4 Creature is possessed as possession (see page 181) by an outsider (50% chance to be a creature from the destination plane; otherwise, it is a random hostile outsider).  5 Creature is affected as feeblemind.  6 Creature is affected as insanity.  Traveling to a different planar destination decreases the accuracy of your dream transit. If you exit a creature's dream onto a plane different from the plane you started on, you end up in a random location on the destination plane.  If the target of your dream travel isn't dreaming, you and the other travelers can wait on the Dimension of Dreams until that creature begins sleeping. For each hour that passes during this wait, each dream traveler must attempt a Will save as if it were traveling to reach another plane.","Occult Adventures"
