"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Fumblestep","conjuration","","","mesmerist 1, sorcerer/wizard 1, spiritualist 1, witch 1","1 standard action","V, S, M (a sharp pebble)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 minute/level or until discharged (see text)","0","0","none (see text)","yes","Fumblestep coats a target's feet in slick ectoplasm that retains some psychic connection to your mind. While the spell remains in effect, the target creature takes a -1 penalty on Reflex saving throws and Acrobatics checks.  At any point during the spell's duration while the target remains in range, you can discharge the spell as a standard action, mentally tugging at the ectoplasm to perform a trip combat maneuver, using your caster level instead of your base attack bonus, and using your Charisma, Intelligence, or Wisdom modifier, whichever is highest, instead of your Strength modifier. This trip attempt does not provoke an attack of opportunity and cannot be affected by feats or other means of altering a trip combat maneuver's effects.","Blood Of The Beast"
"Lightfingers","transmutation","","","psychic 1, spiritualist 1, witch 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","none","yes","A flutter of subtle, telekinetic force causes your target to drop a single nonmagical carried item weighing no more than 1 pound per caster level, such as a coin purse, a key ring, or a loose object in its pocket. The target must succeed at a Perception check against the spell's save DC to notice the dropped item. You select what item the target drops as long as you can see both your target and the item you wish to affect. This use of the spell can't cause a target to lose a held item or anything it is wearing, including jewelry.  You can instead cast lightfingers to attempt a single disarm or stealAPG combat maneuver, using your caster level instead of your base attack bonus, and using your Charisma, Intelligence, or Wisdom modifier, whichever is highest, instead of your Strength modifier. This disarm or steal attempt does not provoke attacks of opportunity and cannot be affected by feats or other means of altering a combat maneuver's effects. This use of the spell is immediately obvious.","Blood Of The Beast"
"Amnesia","enchantment","compulsion","mind-affecting","bard 4, medium 3, mesmerist 4, psychic 4, sorcerer/wizard 4","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","instantaneous","0","0","Will negates","yes","You cause the target to lose most of its memories; its skills, its past, and even its name become mysteries to it. While the target can build new memories, it has trouble accessing those gained before falling victim to the spell. The target can still speak and read any languages it knows and perform basic tasks, but it loses all class abilities, feats, and skill ranks gained before being affected by amnesia. It retains its base attack bonus, saving throws bonuses, Combat Maneuver Bonus, Combat Maneuver Defense, total experience points, Hit Dice, and hit points. If the target gains a character level while suffering from amnesia, it can use any abilities gained by that class level normally. If the class level it gained was from a class in which it already has levels, it gains the abilities of a 1st-level character of that class, even though it is technically of a higher level in that class. If the amnesia is cured, the target regains the full abilities of the class, including those gained from any levels taken while suffering from this condition. Amnesia can be removed only by heal, limited wish, miracle, psychic surgeryOA, or wish.","Villain Codex"
"Appearance Of Life, Greater","illusion","glamer","","cleric/oracle 5, medium 4, mesmerist 5, psychic 5, sorcerer/wizard 5, spiritualist 4, witch 5","1 round","V, S, M (one Tiny or larger living creature)","0","touch","","","one willing undead creature touched","1 hour/level","0","0","Will disbelief or Will negates (see text)","no","This spell functions as appearance of life (Pathfinder RPG Horror Adventures 108), except that you can disguise a single undead creature regardless of its number of Hit Dice, and the illusion also creates relevant smells, sounds, textures, and temperatures  to match the appearance. If you disguise the target as a living version of itself, creatures that interact with the target take a -5 penalty on their Will saving throws to disbelieve the illusion, though if the target attacks a creature, the attacked creature no longer takes this penalty.","Villain Codex"
"Covetous Urge","enchantment","compulsion","curse, language-dependent, mind-affecting","bard 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S, M (a golden coin)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature with 7 HD or fewer","1 minute/level (D)","1","0","Will negates","yes","You curse the target with insatiable greed, causing it to attempt to steal any item worth 100 gp or more that it can see, each time it enters a new room or area. If it can see multiple items of value in a single room or area, it attempts to steal the item it thinks is worth the most. This covetous compulsion might cause the target to act recklessly where it normally would not (unless acting in this manner would clearly cause it to die, suffer great harm, or get caught).  In combat, if the target sees a valuable item on an opponent, it must, for example, attempt to disarm its foe to take a valuable weapon or use the steal combat maneuver (Pathfinder RPG Advanced Player's Guide 322) to grab a precious item kept on the opponent's belt. Once the target has either attempted to steal an item in combat or else taken damage, this magical compulsion subsides until the threat of the current combat ends and the target enters a new room or area. Affected targets in combat that have neither attempted to steal an item nor taken damage (perhaps because the opponent with the most valuable item is far away) can attempt a saving throw each round to ignore the spell's effect until the threat ends and the target enters a new room.  Break enchantment, limited wish, miracle, remove curse, or wish can each end covetous urge before the duration expires. Dispel magic does not affect covetous urge.","Villain Codex"
"Hide Bruises","illusion","glamer","","antipaladin 1, bard 1, inquisitor 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M (drop of blood)","0","touch","","","one creature touched","10 minutes/level (D)","1","0","none and Will disbelief (see text)","yes (harmless)","The target's wounds to seem to disappear. A creature attempting a Heal check to tell the severity of the target's injuries takes a -10 penalty on that check. A creature that physically touches the glamered areas can attempt a Will save to recognize it as an illusion.","Villain Codex"
"Resist Starvation","transmutation","","","antipaladin 1, cleric/oracle 1, shaman 1","1 standard action","V, S, M (crumb of food)","0","touch","","","one living creature touched","1 day/level","0","0","Will negates (harmless)","yes (harmless)","If the target doesn't eat on the day this spell is cast on it, the DC to avoid taking nonlethal damage from starvation on the following day doesn't increase by 1. This spell fails if the target hasn't already attempted at least one Constitution check to avoid starvation.","Villain Codex"
"Beacon Of Guilt","evocation","","curse","bard 2, inquisitor 2, occultist 2, sorcerer/wizard 2","1 standard action","V, S","0","touch","","","one object","24 hours or until discharged, then instantaneous","0","0","Will negates (object); see text","yes","You place an invisible ward upon an object that is triggered the first time a creature tries to move the object from its current location. The next creature to touch the object is cursed to become obvious  to everyone around it. The creature must succeed at a Will save or be surrounded in an aura of twinkling red light that functions as faerie fire (spell resistance applies). The curse bestowed by this spell cannot be dispelled, but a break enchantment, limited wish, miracle, remove curse, or wish spell can remove it.","Villain Codex"
"Escape Alarm","abjuration","","","bard 2, inquisitor 2, occultist 2, psychic 2, ranger 2, sorcerer/wizard 2, spiritualist 2, summoner/unchained summoner 2","1 standard action","V, S, F (a short segment of a chain)","0","medium (100 ft. plus 10 ft./level)","ten 10-foot cubes/level","","","24 hours","0","0","none","no","You place a ward on an area that notifies you when a creature exits it. This functions as alarm, except as noted. It alerts you when a creature leaves, rather than enters, the area, and you can't select a password to bypass its effects. Instead, when you place an escape alarm, you can attune up to one additional creature per caster level to the spell. You are automatically attuned to your own escape alarm and don't count against the limit. Attuned creatures can enter and exit the spell's area without triggering the alarm. If you select a mental alarm rather than an audible one, all attuned creatures receive the mental alert when someone exits the warded area.","Villain Codex"
"Outbreak","necromancy","","","antipaladin 2, bloodrager 3, cleric/oracle 2, druid 2, sorcerer/wizard 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","20-ft. burst","","","instantaneous","0","0","Fortitude partial","yes","You cause any diseased creatures in the area to become extremely contagious. Any affected creature is overcome by a fit of wracking coughs, causing it to become fatigued and exposing any creatures within 10 feet of the diseased creature to the diseases it carries. On a successful save, a creature is fatigued for 1 round and doesn't have a chance to infect nearby creatures.","Villain Codex"
"Virulent Miasma","necromancy","","","antipaladin 2, bloodrager 3, druid 3, sorcerer/wizard 3","1 standard action","V, S, M (a dried scab from a diseased creature)","0","medium (100 ft. + 10 ft./level)","","cloud spreads in 20-ft. radius, 20 ft. high","","1 round/level","0","0","Fortitude negates (see text)","see text","Virulent miasma creates fog like fog cloud, except that the vapors carry the taint of disease. Living creatures take a -4 penalty on saving throws against disease effects as long as they remain within the cloud and for 1d4+1 rounds after leaving. This effect of the spell allows a Fortitude save to negate it, and it is subject to spell resistance. A creature that succeeds at its saving throw against the fog (or ignores the fog due to spell resistance) is not affected and need not make further saves even if it remains in the fog.","Villain Codex"
"Cloak Of Shadows","illusion","shadow","evil, shadow","antipaladin 4, bard 5, mesmerist 5, sorcerer/wizard 5, spiritualist 5","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","You wrap yourself in a protective mantle of semi-real shadow. This grants a number of advantages: you gain concealment (20% miss chance), a +5 competence bonus on Stealth checks, and DR 5/good. This shroud of shadows also protects you from direct  sunlight, negating sunlight vulnerability, sunlight powerlessness, and similar effects.  When you are in dim light or darkness, the first two benefits increase against foes that don't have darkvision or the see in darkness ability (Pathfinder RPG Bestiary 2 301). Such creatures suffer a 50% miss chance (though you don't gain total concealment) and your competence bonus on Stealth checks increases to +10 with respect to such creatures.","Villain Codex"
"Shadow Claws","illusion","shadow","shadow","antipaladin 1, bard 2, bloodrager 2, magus 2, sorcerer/wizard 2, spiritualist 2","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","You summon a pair of claws over your hands formed from semi-real material. This grants you two primary claw attacks dealing 1d4 points of damage if you are Medium (1d3 if Small) plus 1 point of Strength damage. A successful Fortitude saving throw negates the Strength damage (DC = this spell's DC).","Villain Codex"
"Shadow Jaunt","illusion","shadow","shadow","antipaladin 3, bard 4, sorcerer/wizard 4, spiritualist 4, summoner/unchained summoner 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","you","instantaneous and 1 round; see text","0","0","","","You instantly travel between shadows to a point within range, though line of sight is not necessary. You leave a shadowy image of yourself in your former location and are wrapped in shadow at your destination; you can attempt a Stealth check as a free action to hide in your new location. Creatures that fail opposed Perception checks typically aren't aware that you are no longer at your former location unless they are familiar with this spell and identify the effects. Any attack on your former location causes the shadows to disperse, allowing any creature that can see your former location to immediately notice your disappearance. In addition, for 1 round, the envelope of shadow around you grants you concealment (20% miss chance). This spell doesn't function if there are no shadows within 5 feet of your starting location, and you can't travel through your own shadow. If you choose a destination that has no shadows, you appear from the shadow closest to your destination that's within the spell's range (this could be your starting location if there are no other shadows within the spell's range).","Villain Codex"
"Shield Of Wings","transmutation","","fire","cleric/oracle 3, inquisitor 3, paladin 3, ranger 3","1 standard action","V, S, DF","0","personal","","","you","1 minute/level (see below)","0","0","none","no","You gain five burning wings that grant a fly speed equal to the number of wings x 10 (average maneuverability) for an initial fly speed of 50 feet. The first time in a round where you would take fire damage, a wing vanishes (reducing the fly speed granted) and you gain fire resistance 30 for the remainder of the round. When you are down to one wing (and a fly speed of 10 feet), your maneuverability drops to poor. When you lose your final wing, you become immune to fire damage for 1 additional minute, after which the effects of this spell end.","Paths Of The Righteous"
"Charm Fey","enchantment","compulsion","mind-affecting","bard 1, sorcerer/wizard 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one fey creature","1 hour/level","0","0","Will negates","yes","This spell functions as charm person, except it affects a fey instead of a humanoid.","The First World Realm Of The Fey"
"Hold Fey","enchantment","compulsion","mind-affecting","bard 2, cleric/oracle 2, inquisitor 2, sorcerer/wizard 3, witch 2","1 standard action","V, S, F/DF (a small, straight piece of iron)","0","medium (100 ft. + 10 ft./level)","","","one fey creature","1 round/level (D); see text","1","0","Will negates; see text","yes","This spell functions as per hold person, except it affects a fey instead of a humanoid.","The First World Realm Of The Fey"
"Locate Portal","divination","","","bard 2, cleric/oracle 2, druid 2, psychic 2, ranger 1, shaman 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S","0","1 mile/level","circle, centered on you, with a radius of 1 mile/level","","","concentration, up to 1 minute/level","0","0","","","When this spell is active, you feel a mental pull in the direction of any active or operable portal leading to another plane within range of the spell. If multiple portals are present, you are pulled only to the nearest one. If moving causes you to become closer to a different portal, you become drawn to that one instead. The spell gives you the direction of the portal only, not a route. Once you are within 10 feet of the portal, you no longer feel the pull, only the portal's presence. The spell does not pinpoint or otherwise reveal hidden portals, nor does it do anything to aid in opening or operating them.","The First World Realm Of The Fey"
"Planar Orientation","divination","","","bard 1, cleric/oracle 1, druid 1, inquisitor 1, psychic 1, ranger 1, shaman 1, summoner/unchained summoner 1, witch 1, sorcerer/wizard 1","1 standard action","V, S","0","personal","","","you","instantaneous","0","0","","","This spell helps creatures accustomed to the concrete reality of the Material Plane to navigate within the confusing realities of other planes. When cast, it functions as know direction, save that instead of revealing true north, it reveals the direction of the palace or demesnes most associated with that plane or demiplane's ruling god or demigod, as well as a brief and generic vision of that entity's appearance or holy symbol. The spell functions only within whatever plane or demiplane you are located in at the time; for instance, if cast within a specific demon lord's Abyssal realm or on a given layer of Hell, it would point to the seat of power for that demon lord or archdevil, not Lamashtu or Asmodeus. If a plane or demiplane has multiple gods or rulers, such as the Eldest of the First World or Heaven's various Empyreal Lords and deities, it reveals the directions of the closest three, allowing for triangulation.  This spell reveals the location of the god or demigod's official seat of power only, not the entity itself, and if such a location is deliberately hidden via magic of any sort, the spell automatically fails. It does not function on the Material Plane.","The First World Realm Of The Fey"
"Fool's Gold","illusion","","","bard 1, medium 1, mesmerist 1, psychic 1, sorcerer/wizard 1","1 standard action","V, S, M (a copper piece or silver piece)","0","touch","","","objects touched","1 hour/level","0","0","none or Will disbelief (see text)","no","You can temporarily make copper or silver seem to be an equivalent amount of gold. The spell affects 1 gp/level worth of material (thus, at 3rd level, the spell affects up to 300 copper pieces, 30 silver pieces, or a copper or silver item worth no more than 3 gp). Coins increase in value as normal for the new type of coinage. For items other than coins, some of the value of the item comes from its craftsmanship, regardless of the metal used, so the value of the item seems to be 5 times (for silver items) or 50 times (for copper items) its true value. Thus, a copper candlestick originally worth 5 cp transformed by this spell appears to be worth 250 cp, or 2 gp and 5 sp. A successful DC 25 Appraise check automatically detects the true nature of the coins or items. Creatures inspecting or interacting with the coins or items can attempt a saving throw to disbelieve the illusion.","Villain Codex"
"Burning Entanglement","evocation","","","druid 3, ranger 3, shaman 3, witch 3","1 standard action","V, S, DF","0","long (400 ft. + 40 ft./level)","40-ft.-radius spread","","","1 round/level","0","0","Reflex negates or partial (see text)","no","This spell functions as per entangle, except it sets the foliage on fire. A creature that begins its turn entangled by the spell takes 4d6 points of fire damage (Reflex half), and a creature that begins its turn in the area but is not entangled takes 2d6 points of fire damage (Reflex negates). Smoke rising from the vines partially obscures visibility. Creatures can see things in the smoke within 5 feet clearly, but attacks against anything farther away in the smoke must contend with concealment (20% miss chance). When the spell's duration expires, the vines burn away entirely.","Villain Codex"
"Nature's Paths","divination","","","bard 1, druid 1, inquisitor 1, ranger 1, shaman 1, witch 1","1 standard action","V, S, M/DF (a smooth stone)","0","touch","","","one creature","8 hours (D)","1","0","Will negates (harmless)","yes (harmless)","The target instinctively knows the shortest, easiest, and fastest way through the wilderness. For the purpose of determining overland speed, the target treats any trackless terrain as though there were a trail or road, and any terrain with a road or trail as though there were a highway (Pathfinder RPG Core Rulebook 171-172). Up to one creature per caster level traveling with the target can also benefit from the effect. The spell functions only outdoors and does not function in magically altered terrain.","Villain Codex"
"Sand Table","divination","","","bard 3, medium 3, ranger 3, sorcerer/wizard 4","10 minutes","V, S, M (handful of sand)","0","see text","","","","1 hour/level (D)","1","0","none","no","Sand table allows you to create a scale model of the battlefield surrounding your position, showing numbers of troops, their relative positions, and their movement as if you were observing from a great height overhead (1,000 feet up). You cast the spell upon a table or other flat surface and cause the model to appear upon a 5-foot-by-5-foot section of that table or surface. It reflects accurate terrain and topography, though it doesn't identify fine topographical features or concealed or hidden topography. It also indicates all normally visible Small or larger creatures within the area of effect, but it doesn't provide identifying characteristics of those creatures; each creature appears as an indistinct speck, under 1 millimeter in each dimension.  The spell marks obvious war camps and contingents of troops with a symbol of their banner (if they openly carry such a symbol). The spell provides a snapshot of the topography and creature locations when cast; it doesn't adjust for changes that occur during the duration. The table shows the land surrounding itself up to a 1-mile radius from the surface. The sand table does not reveal invisible or incorporeal creatures, nor does it include creatures that are underground, indoors, submerged below the surface of water, below a tree line or other source of cover from above, or flying above 1,000 feet in the air. Those looking at the table can spot Small and larger creatures that are using Stealth to hide, but they take a -10 penalty on their Perception checks because of the size of the models.  Once the spell has been cast, if anything moves or shakes the surface upon which it was placed, the spell ends instantly.","Villain Codex"
"Dousing Rain","evocation","","water","bard 2, druid 2, shaman 2, witch 2","1 standard action","V, S, M/DF (a drop of water)","0","medium (100 ft. + 10 ft./level)","cylinder (10-ft. radius, 40 ft. high)","","","1 round/level (D)","1","0","none","no","With a beckoning gesture, you call forth a downpour of rain. For the duration of the spell, the following effects apply within the affected area. Nonmagical fires are automatically extinguished, and all creatures and objects in the area gain fire resistance 5. The conjured water is conductive, and whenever a doused creature takes electricity damage, it takes 1 additional point of electricity damage. At 6th, 12th, and 18th levels, the fire resistance increases by 5 and the additional electricity damage increases by 1 point.","Villain Codex"
"Reinvigorating Wind","enchantment","compulsion","air, mind-affecting","bard 2, druid 3, shaman 2, witch 3","1 standard action","V, S, M/DF (a flower petal)","0","30 ft.","cone-shaped burst","","","instantaneous","0","0","Will negates (harmless)","yes (harmless)","You exhale deeply, creating a gentle magical wind that invigorates any allies in the affected area, as follows. Any sleeping allies immediately wake up. Fascinated allies are shaken free of the fascinate effect. Flat-footed allies no longer count as flat-footed even if they have not acted yet. The duration of effects that cause any allies to be confused, frightened, paralyzed, slowed, or stunned is decreased by 1d4 rounds (roll separately for each target). If the duration of any such effect is reduced to 0 rounds or fewer, the effect ends for that ally. Finally, any allies lying prone may stand up as an immediate action, provoking attacks of opportunity as normal.","Villain Codex"
"Steady Saddle","transmutation","","","antipaladin 1, druid 1, paladin 1, ranger 1","1 standard action","V, S, DF","0","touch","","","saddle touched","1 minute/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","A saddle affected by this spell becomes more comfortable to sit in, and the magic stabilizes any shaking motion caused by riding at a high speed. For the duration of the spell, the penalty to use ranged weapons while mounted in the target saddle decreases by 2. This stacks with the benefit of the Mounted Archery feat and similar effects. Furthermore, the DC for any concentration check required as a result of the mount's movement decreases by 2.","Villain Codex"
"Wicker Horse","conjuration","creation","","occultist 2, shaman 2, summoner/unchained summoner 2, witch 2","10 minutes; see text","V, S, M/DF (a reed or twig)","0","touch","","a horselike wicker construct","","1 hour/level (D)","1","0","none","no","Reeds, grasses, creepers, or thin tree branches (your choice) that you touch animate, twisting and bending to form a wicker horse complete with a riding saddle. The object is animated, but retains a wickerlike appearance.  A wicker horse has the statistics of a light horse or a pony, except it gains construct traits and counts as both an animal and a construct for the purposes of spells and effects. It gains a number of extra hit points equal to your caster level. It has no skills or feats except as noted below.  A horse made of reeds gains a number of Swim ranks equal to your caster level. A horse made of grasses gains the Run feat and a number of Acrobatics ranks equal to your caster level. A horse made of creepers gains a number of ranks in Climb and Stealth equal to your caster level. A horse made of tree branches is continually affected by barkskin, as cast by a magic-user with a caster level equal to yours.  The wicker horse does not follow any commands given with the Handle Animal skill, and only you can ride it. You can cast this spell only in an environment where suitable plant material is available. When the spell ends or the horse loses all its hit points, the horse falls apart.","Villain Codex"
"Book Ward","abjuration","","","bard 2, cleric/oracle 2, sorcerer/wizard 2","1 standard action","V, S, M/DF (a drop of clear oil)","0","touch","","","one touched object of up to 10 pounds/level","1 day/level or until discharged (see text)","0","0","Will negates (harmless, object)","Yes (harmless, object)","As protection from energy, except as noted above and that the spell only protects against acid and fire damage. While the energy protection remains, the item is also completely waterproof (this protection extends to other liquids as well, such as alcohol and oil).","Seekers of Secrets"
"Questing Stone","divination","","","bard 4, sorcerer/wizard 4","10 minutes","V, S, F","0","touch and unlimited","","","one ioun stone touched","1 minute/level (D)","1","0","none","no","This spell functions like arcane eye, except that it uses an ioun stone as a visible scrying sensor. The ioun stone moves at the same rate as an arcane eye, and may pass through holes or spaces as small as 2 inches in diameter. It can enter another plane of existence using a gate or similar portal, but the caster loses contact with the sensor should this occur. The enhanced ioun stone has AC 24, 10 hp, hardness 5, fly speed 30 (perfect), and a +16 Stealth bonus. The stone does not provide you with its normal benefits while you are using it as a scrying sensor.","Seekers of Secrets"
"Revelation","divination","","","bard 2, cleric/oracle 3, sorcerer/wizard 3","1 round","V, S","0","personal","","","you","1 round/level; see text","0","0","","","You gain a brief understanding of the workings of a single puzzle, device, or trap, gaining an insight bonus equal to your caster level (maximum +10) on checks to disable, manipulate or solve the object in question. Your insight is ineffable; you are unable to communicate your understanding to others.  At the GM's option, this spell may instead give you a clue or other piece of useful information. In this case you may communicate the clue to others and retain knowledge of it after the spell's duration has expired.","Seekers of Secrets"
"Scrivener's Chant","transmutation","","","bard 0, cleric/oracle 0, sorcerer/wizard 0","1 standard action","V, S, M (fine sand and a vial of ink)","0","5 ft.","","","one or more written objects","concentration, up to 1 minute/level","0","0","Will (harmless, object)","yes (object)","This spell imbues a quill with animate energy and rapidly transcribes words from one page to another. The quill copies a written work at the rate of one normal-sized page per minute.  The Linguistics skill can be used to make a convincing copy, but otherwise the reproduction is written in the hand of the caster.  You must concentrate upon the material being duplicated for the spell's duration and provide new blank pages as required.  The scrivener's chant requires blank paper and a quill or other writing materials, in addition to the material components.  This spell cannot duplicate magical writing (including spells and magical scrolls), though it can duplicate non-magical writing from a magical source.","Seekers of Secrets"
"Cursed Treasure","necromancy","","curse","antipaladin 3, bloodrager 4, cleric/oracle 3, shaman 3, sorcerer/wizard 4, spiritualist 3, witch 3","1 minute","V, S, M (a platinum piece)","0","touch","","","unattended object touched","permanent until discharged, then permanent (see text)","0","0","Fortitude negates (object), then Will negates (see text)","yes (object), then yes (see text)","You touch a piece of treasure or container filled with treasure and place a terrible curse upon it, choosing from any option available with bestow curse. The next creature to take the treasure or remove items from the container is affected by the curse, unless it succeeds at a Will save (spell resistance applies). If you are the next creature to take the treasure or get objects from the container, though, the spell discharges harmlessly instead.","Villain Codex"
"Rotgut","transmutation","","","antipaladin 2, bard 2, cleric/oracle 2, inquisitor 2, occultist 2","1 round","V, S, M (a pinch of hops)","0","close (25 ft. + 5 ft./level)","","","1 gallon of water/level","instantaneous","0","0","Fortitude negates (object)","yes (object)","You transform the target into a cheap alcohol of your choice, such as beer, grog, mead, rum, or wine. The alcohol doesn't taste good, but it's drinkable and just as effective as normal alcohol in making creatures inebriated (Pathfinder RPG GameMastery Guide 237). This spell doesn't work on holy water, potions, magical liquids, or water that is part of a creature.","Villain Codex"
"Walk The Plank","conjuration","creation","","sorcerer/wizard 5, summoner/unchained summoner 5","1 standard action","V, S, M (a shark tooth and a splinter of a ship's hull)","0","close (25 ft. + 5 ft./level)","","20-ft.-by-20-ft. hole, 10 ft. deep/4 levels","","1 round plus 1 round/level","0","0","Reflex negates (see text)","no","This spell functions as per create pitAPG, except as noted here. All but the top 10 feet of the hole is filled with saltwater, reducing the fall damage for anyone falling into the pit to 1d3 points of nonlethal damage and allowing Huge or larger creatures at the water's surface to simply pull themselves out of the pit as part of a normal move action, without a Climb check. Additionally, the pit contains a single advanced shark (Pathfinder RPG Bestiary 294, 247) for every 4 caster levels you have (maximum four advanced sharks). If desired, when you cast the spell, you can substitute two of the summoned sharks for one great white shark (Pathfinder RPG Bestiary 4 241). These sharks immediately attack any creature that falls into the pit, even you. If multiple creatures fall in the pit, the sharks attack randomly. When the spell ends, creatures inside the hole rise up with the bottom of the pit, as normal for create pit, but the conjured water and sharks vanish.","Villain Codex"
"Hobble","transmutation","","","bard 1, bloodrager 1, inquisitor 1, magus 1, mesmerist 1, ranger 1, sorcerer/wizard 1","1 standard action","V, S, M (a drop of glue)","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 20 feet apart","1 round/level","0","0","Fortitude negates","yes","This spell disrupts the method a target uses for movement. Creatures under the effects of this spell move at half their base speed (rounded down to the nearest 5-foot increment) but can still take 5-foot steps as normal. Incorporeal creatures and creatures flying with perfect maneuverability are immune to the effects of this spell. Each round, a target receives another save to end the effect.","Villain Codex"
"Hoodwink","enchantment","compulsion","mind-affecting","bard 2, medium 2, mesmerist 2, occultist 2, sorcerer/wizard 2, psychic 2","1 standard action","V, S, M (small piece of black cloth)","0","close (25 ft. +5 ft./level)","","","up to one creature/level, no two of which can be more than 30 ft. apart","1 hour/level (D)","1","0","Will negates","yes","You befuddle the targets' senses, preventing the targets from clearly perceiving their surroundings.  Instead, hoodwinked creatures see only the roughest shapes and details and hear only muffled noises. However, targets can clearly hear verbal communication from the spell's caster. This spell does not impart understanding of the caster's language if the creature can't already understand it. Other than to hear the caster speak, targets automatically fail Perception checks with DCs greater than 5, and they are too disoriented by the spell to accurately remember the path they took while under its effects.  While under the effects of this spell, targets without the help of a guide move at half speed, and any attacks they make are treated as though the creature they are attacking had concealment. Moving faster than half speed requires targets to succeed at a DC 10 Acrobatics check. Those that fail this check fall prone. If the target is attacked or physically harmed by any creature other than another target of hoodwink, the spell's effect ends immediately for that target only.","Villain Codex"
"Geomessage","illusion","figment","","bard 3, medium 3, occultist 3, ranger 3, sorcerer/wizard 4","1 minute","V, S, M (a scrap of vellum)","0","touch","","","surface touched","1 day/level","0","0","none","no","You create a written message of 50 words or fewer, or else an image, a drawing, or a similar diagram. The figment hangs invisible and obscured upon the target surface for the duration of the spell. Another casting of geomessage is needed to cause the figment to arrange itself into the intended message.  When you cast the spell, you can choose to incorporate a passphrase into the spell. If you do so, the message is protected as if nondetection had been cast on it for the full duration of the spell, though creatures that cast geomessage on the surface and speak the passphrase ignore the nondetection effect and cause the image to become visible until the caster speaks the passphrase again.  Without a passphrase, the message simply remains invisible to those who cast geomessage. Detection methods like detect magic and see invisibility indicate the message's presence but do not reveal its contents.","Villain Codex"
"Protection From Spores","abjuration","","","alchemist 2, cleric/oracle 2, druid 2, ranger 1, shaman 2, witch 2","1 standard action","V, S","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","no","With a touch, you bolster a creature's body to protect it from the harmful effects of spores and similar afflictions. While under the effect of this spell, a creature is immune to the effects of brown mold, green slime, russet mold, yellow mold, and any similar hazard, provided the hazard is CR 6 or lower. Similarly, the creature is immune to poison, disease, and infestation attacks from all fungal creatures of CR 6 or lower, including  effects such as basidirond spores, violet fungus rot, and the like. The target is immune to fungus-based toxins, such as striped toadstool. Against similar hazards or monsters of CR 7 or higher, the target gains a bonus on all saving throws against the effect equal to half your caster level. Protection from spores offers no protection against fungal infestations created by the seeded, by the spell what grows within, or by Xhamen-Dor.","AP 113"
"What Grows Within","necromancy","","evil","bard 6, cleric/oracle 6, druid 6, mesmerist 6, psychic 6, sorcerer/wizard 6, witch 6","1 swift action","V","0","personal","","you","","1 round/level","0","0","see text","no","By speaking the name ""Xhamen-Dor,"" you infuse yourself with the essence of the Inmost Blot and gain a +3 profane bonus on Will saving throws for the spell's duration. When you prepare what grows within for the first time, or the first time you use it via a spell-completion or spell-trigger item, you can thereafter be targeted by Xhamen-Dor's infected dreams ability (see page 86). As long as you are under the effects of what grows within, your mind-affecting spells carry this supernatural taint within them and can infect those who succumb to those effects. Whenever you successfully affect a creature with one of your mind-affecting spells (this requires the target to fail its saving throw against the spell if the spell allows a save, but automatically affects a target if the spell does not allow a saving throw), that target must also succeed at a Fortitude saving throw against what grows within or it immediately becomes afflicted by a lesser version of Xhamen-Dor's seeded infestation. This infestation does not expose the victim to Xhamen-Dor's infectious dreams, but it can ultimately  result in that creature's transformation into one of the seeded. Each time you affect a creature with what grows within in this manner, the remaining duration of what grows within is reduced by 1 round. If you affect multiple creatures in a round, you choose the order in which they must save against the effects of what grows within, and reduce the spell's remaining duration by 1 round each time one of them is affected by the infestation.  Lesser Seeded Infestation-save Fortitude DC = spell's save DC; onset immediate; frequency 1/day; effect 1d4 Constitution drain; cure none. This infestation can be cured by magic alone. A creature whose Constitution is reduced to 0 by this infestation dies and rises from death in 1d4 rounds as a seeded creature (see page 90). This is an infestation effect.","AP 113"
