"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Whip Of Spiders","conjuration","summoning","","bard 2, druid 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S, M/DF (a square of red cloth)","0","0 ft.","","whiplike swarm","","1 round/level (D (see text)","0","0","none","yes","You summon hundreds of Diminutive spiders, which cling together in the form of a whip made for a creature of your size. You can wield this object as if it were an actual whip, except you make a melee touch attack with it instead of a regular attack. Any creature you strike with the whip takes swarm damage as if it were attacked by a spider swarm (1d6 points of damage plus poison and distraction, Bestiary 258). The swarm whip is able to damage creatures with armor or natural armor, even if a normal whip could not. It cannot be used to make bull rush, grapple, or trip attacks, and (unlike a swarm) is subject to a miss chance for concealment and cover.  The whip is immune to all weapon damage, is never staggered or reduced to a dying state by damage, and is immune to any spell or effect that targets a specific number of creatures (including single-target spells such as disintegrate). The whip takes half again as much damage from spells or effects that affect an area, but since it is considered part of your gear, it takes damage only if you fail a saving throw on a 1 or if it is specifically targeted by an opponent. The whip does not have a swarm's susceptibility to high winds.  As a standard action, you can transform the whip into a spider swarm (all squares of the swarm must be within 15 feet of you); thereafter it functions as summon swarm. The spider swarm has 3 hit points and persists in that form for 2 rounds or until the end of this spell's duration, whichever comes first.","Advanced Class Guide"
"Whip Of Ants","conjuration","summoning","","bard 6, druid 6, sorcerer/wizard 6, summoner/unchained summoner 6, witch 6","1 standard action","V, S, M/DF (a square of red cloth)","0","0 ft.","","whiplike swarm","","1 round/level (D (see text)","0","0","none","yes","This spell functions as whip of spiders, except it summons army ants, and any creature you strike with the whip takes swarm damage as if it were attacked by an army ant swarm (3d6 points of damage plus poison and distraction, Pathfinder RPG Bestiary 16). If you transform the whip into an army ant swarm, it has 16 hit points.","Advanced Class Guide"
"Whip Of Centipedes","conjuration","summoning","","bard 5, druid 5, sorcerer/wizard 5, summoner/unchained summoner 5, witch 5","1 standard action","V, S, M/DF (a square of red cloth)","0","0 ft.","","whiplike swarm","","1 round/level (D (see text)","0","0","none","yes","This spell functions as whip of spiders, except it summons centipedes, and any creature you strike with the whip takes swarm damage as if it were attacked by a centipede swarm (2d6 points of damage plus poison and distraction, Bestiary 43). If you transform the whip into a centipede swarm, it has 10 hit points.","Advanced Class Guide"
"Widen Auras","transmutation","","","antipaladin 2, paladin 2","1 standard action","V","0","personal","","","you","1 minute/level (D)","1","0","","","The range of your antipaladin or paladin auras doubles. For example, if you're a paladin, your aura of courage affects allies within 20 feet instead of within 10 feet.","Advanced Class Guide"
"Semblance Of Flesh","illusion","glamer","","cleric/oracle 2, sorcerer/wizard 2","1 standard action","V, S","0","touch","","","construct touched","10 minute/level (D)","1","0","","","You make the target construct appear to be a living creature of flesh and bone, regardless of its actual materials. You can make it seem 1 foot shorter or taller, and appear thin, fat, or anywhere in between. Its bodily configuration does not change; for example, a centaur-like construct looks like a centaur rather than a human. The extent of the apparent change (such as flesh color, hair color, apparent age, and so on) is up to you.  The spell does not provide the abilities or mannerisms of the chosen form, nor does it alter the perceived tactile or audible properties of the construct. If you use this spell to create a disguise, the construct gains a +10 bonus on the Disguise check. A creature that interacts with the glamer receives a Will save to recognize it as an illusion.","AP 86"
"Shared Suffering","necromancy","","evil","antipaladin 2, inquisitor 2, sorcerer/wizard 2, witch 2","1 standard action","V, F (a silver dagger inlaid with onyx and jade worth 100 gp)","1","long (400 ft. + 40 ft./level)","","","one living creature","instantaneous","0","0","none","yes","You infuse a dagger with necromantic energy, then plunge the dagger into your own body. You take 1d6 points of negative energy damage plus 1d6 points of damage for every 2 caster levels you possess beyond 1st (to a maximum of 5d6 at 9th level). The target takes an amount of damage equal to the damage you took this way, plus an amount equal to your Intelligence modifier (if you're a witch or wizard), Wisdom modifier (if you're an inquisitor), or Charisma modifier (if you're an antipaladin or sorcerer).  Damage from this spell cannot be divided by effects such as shield other or unwilling shieldAPG; it cuts through such protections completely.","Champions Of Corruption"
"Wracking Ray","necromancy","","evil, pain","sorcerer/wizard 5, witch 5","1 standard action","V, M (an old bone, broken in the casting)","0","medium (100 ft. + 10 ft./level)","","ray","","instantaneous","0","0","Fortitude half","yes","A ray of sickly greenish-gray negative energy issues forth from the palm of your hand. Make a ranged touch attack against the target. A creature hit by this spell is wracked by painful spasms as its muscles and sinews wither and twist. The subject takes 1d4 points of Dexterity and Strength damage per 3 caster levels you possess (maximum 5d4 each). This spell cannot reduce an ability score below 1. A successful Fortitude save halves the damage.","Champions Of Corruption"
"Acid Maw","transmutation","","acid","druid 1, ranger 1","1 standard action","V, S, DF","0","close (25 ft. + 2 ft./level)","","","your animal companion","1 minute/level","0","0","Will negates (harmless)","yes","Your animal companion's bite attack deals an additional 1d4 points of acid damage, and the acid deals another 1d4 points of acid damage to the target on the next round. The acid continues to deal damage for 1 additional round per 4 caster levels (to a maximum of 6 total rounds at caster level 20th). This ongoing acid damage doesn't stack from multiple attacks, but the duration resets if a newer bite would cause the ongoing damage to last longer than the duration remaining from a previous one. The acid does not harm the animal companion.","Advanced Class Origins"
"Arcane Disruption","enchantment","compulsion","curse, mind-affecting","bard 2, bloodrager 2, magus 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, M (a pinch of pepper)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will negates","yes","This spell makes it difficult for the subject to cast arcane spells, use spell-like abilities, and use some abilities granted by arcane spellcasting classes. The subject must succeed at a concentration check (DC = 10 + 1/2 its caster level) in order to cast an arcane spell, use any spell-like ability (even those that come from a divine source), use arcane spell completion or spell trigger magic items, or use any of the following class features that come from an arcane spellcasting class: arcane school powers, arcanist exploits, bardic performances, magus arcana, or witch hexes. Spells, spell-like abilities, or class features that take a free, swift, or immediate action aren't affected by this spell, nor are mythic spells or mythic powers.  While under the effect of this spell, if the subject must attempt a concentration check to cast an arcane spell or use an arcane spell-like ability for any reason other than the effect of this spell (such as casting defensively, being injured while casting, and so on), it takes a penalty on that check equal to 1/2 its caster level.","Advanced Class Origins"
"Blood Salvation","abjuration","","","bloodrager 3","1 standard action","V, S","0","personal","","","you","1 round/level (D; see below)","0","0","","","While under the effect of this spell, you're immune to any damaging area spells you cast. You can dismiss this spell as an immediate action when you are caught within the area of someone else's damaging area spell; if you do, you're immune to that particular casting of that spell as well. If you have the blood casting class feature, you can cast this spell as a swift action instead of a standard action while you're in a bloodrage.","Advanced Class Origins"
"Energy Hack","transmutation","","acid, cold, electricity, or fire; see below","sorcerer/wizard 4","1 immediate action","V","0","personal","","","you","1 round/level (see below)","0","0","","","You can cast this spell only when you take 10 or more points of acid, cold, electricity, or fire damage from a spell or spell-like ability-this spell has the same energy descriptors as the damaging effect. When you use a spell or spell-like ability with the acid, cold, electricity, or fire descriptor or use an arcanist exploit, arcane school power, bloodline power, magus arcana, or hex that deals acid, cold, electricity, or fire damage, you can choose to change the energy type and descriptor to match one of the descriptors of energy hack. Any other effect of that spell or power remains the same.  If you have the arcane reservoir class feature, if you take another 10 points of acid, cold, electricity, or fire damage while under the effect of energy hack, as a free action you can expend 1 point from your arcane reservoir to reset the duration of energy hack to 1 round per level and add the new type of damage you took to the list of energy types you can choose to substitute. You can expend points in this way multiple times as long as you do so before the duration expires.","Advanced Class Origins"
"Imbue Hex","evocation","","","shaman 5, witch 5","10 minutes","V, S, DF or M (a hag's whisker)","0","touch","","","creature touched; see text","permanent or until discharged","0","0","Will negates (harmless)","yes","You transfer a single hex you know to the target, and give that target the ability to use the hex. The transferred hex's variable characteristics function according to your level, not the level of the recipient. Only a creature with Intelligence and Wisdom scores of at least 9 can receive this effect. To use this hex, the target must be able to speak and move freely. Once it uses the hex, the spell ends (though any effects of the hex still last for  the full duration). You can transfer only a hex-not a major or grand hex-with this ability.  Once you cast imbue hex, you cannot use the transferred hex until the spell is discharged, dispelled, or dismissed.","Advanced Class Origins"
"Phantom Hunt","transmutation","","","druid 4, ranger 4","1 standard action","V, S, DF","0","personal (see text)","","","you and one animal companion within 30 ft.","1 hour/level (D)","1","0","","","You affect yourself and a single animal companion within 30 feet of you. Both you and the animal companion gain darkvision to 100 feet, tremorsense to 20 feet, and a 40-foot enhancement bonus to movement. Furthermore, you can track while moving at full speed without taking any penalty. If you already have the ability to track at full speed, you gain a +4 bonus on Survival checks while tracking instead.  The duration of this spell immediately ends if you or the animal companion attack another creature or are attacked by another creature.","Advanced Class Origins"
"Spirit Call","enchantment","","","druid 1, shaman 1","1 full round","V, S, DF","0","100 ft.","","100-ft.-radius spread centered on you","","1 minute/level","0","0","","","You call out to nature spirits associated with your spirit (not your wandering spirit) if you are a shaman, or your domain if you are a druid, beckoning them forth to pay attention to your current location. For the duration of the spell, all spells from your spirit magic list or domain list that are cast within the affected area have their caster level increased by 1, and all spellcasters casting such spells receive a +4 insight bonus on their concentration checks for those spells only.","Advanced Class Origins"
"Wrathful Weapon","transmutation","","see text","cleric/oracle 4","1 standard action","V, S, DF","0","touch","","","melee weapon touched (see text)","1 minute/level","0","0","Will (harmless, object)","yes (object)","You grant the targeted weapon one of the following weapon special abilities: anarchic, axiomatic, holy, or unholy. If anarchic, this spell has the chaos descriptor; if axiomatic, the law descriptor; if holy, the good descriptor; and if unholy, the evil descriptor. If the caster attempts to place a special ability on a weapon that already has that special ability, the spell fails.  If a warpriest casts this spell on his sacred weapon, the duration doubles. Warpriests with unarmed strike as a sacred weapon can cast this spell on their unarmed strike.","Advanced Class Origins"
"Aura Of Cannibalism","necromancy","","evil","cleric/oracle 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M (a piece of flesh from another creature of your species)","0","personal","20-ft.-radius emanation centered on you","","","1 minute/level (D)","1","0","Fortitude negates","yes","You emanate an aura that saps the strength of others of your kind and channels their energy into you. Each round that a creature starts its turn in the spell's area and shares both your creature type and at least one subtype you possess (if any), that creature must succeed at a Fortitude save or take 1d4 points of damage. You gain a number of temporary hit points equal to the amount of damage you deal with this spell (maximum 10 + your caster level). These temporary hit points go away when the spell ends.  As long as you have at least 5 temporary hit points while this spell is in effect, you gain a +1 competence bonus on attack rolls, saving throws, and skill checks. If you have 15 or more temporary hit points, this competence bonus increases to +2.","Monster Codex"
"Isolate","illusion","glamer","","antipaladin 3, bard 3, inquisitor 3, sorcerer/wizard 3, witch 3, psychic 3, mesmerist 3","1 standard action","V, S","0","touch","","","creature touched","1 round/level (D)","1","0","Will partial","yes","You cause the target to become invisible and silent, but only to his allies. Any creature with an attitude of indifferent or worse toward the target, and any creature that wishes the target harm, can see the target normally. The target can see and hear himself, can cast spells with verbal components, and can use command words normally, but any effect that requires allies to see or hear the target does not function. An ally that can see invisible creatures can both see and hear the target of isolate.  If the target succeeds at its save, the duration of the spell is reduced to 1 round.","Monster Codex"
"Control Vermin","transmutation","","","cleric/oracle 3, druid 2, ranger 4, sorcerer/wizard 3, witch 2","1 standard action","V, S, DF/M (a beetle)","0","close (25 ft. + 5 ft./2 levels)","","","up to 1 HD/level of vermin, no two of which can be more than 30 ft. apart","1 hour/level","0","0","Will negates","no","You and a number of allies less than or equal to your caster level designated upon casting can use Handle Animal and Ride checks to influence or control the targeted vermin as if they were animals and had animal-level intelligence.","Monster Codex"
"Dust Ward","abjuration","","","cleric/oracle 6, sorcerer/wizard 6, witch 6","10 minutes","V, S, M (a pinch of pumice)","0","touch","","","one magic item","permanent","0","0","none","no","You ward a magic item against other creatures who try to learn to use or copy it. When you cast the spell, you designate one creature type, subtype, or a specific individual. If the item is worn or carried for 1 continuous hour or more by a creature that doesn't match the designation, the dust ward disintegrates the item into worthless gray dust. This destruction also occurs if the creature attempts to study the item in order to learn its properties  or how to magically craft it (a miracle or wish spell used on the gray dust can still reveal this information). The destruction of the item doesn't harm the creature wearing or carrying the item (although the item's destruction may put the creature in harm's way, such as if a magical rope were being used to cross a chasm at the time). If the offending creature wears or carries the item for less than 1 hour and passes it to a different creature, the countdown to the item's destruction starts over.  The spell cannot affect a magic item with a caster level greater than half your caster level.","Monster Codex"
"Ironskin","transmutation","","earth","alchemist 2, antipaladin 2, bloodrager 2, cleric/oracle 2, druid 2, paladin 2, ranger 2, witch 2, psychic 2","1 standard action","V, S, DF/M (a pinch of forge soot)","0","personal","","","you","1 minute/level (D; see text)","0","0","","","Your skin hardens and takes on the color and texture of rough iron. You gain a +4 enhancement bonus to your existing natural armor bonus (if you do not have a natural armor bonus, you are considered to have an effective natural armor bonus of +0). This enhancement bonus increases by 1 for every 4 caster levels above 4th, to a maximum of +7 at 15th level.  While you're under the effects of this spell, if an opponent confirms a critical hit or sneak attack against you with a physical weapon (not a spell or magical effect), you can dismiss this spell to negate the critical hit or sneak attack and treat it is as a normal hit. Dismissing the spell in this way is not an action, but you must be conscious and aware of the attack to do so.","Monster Codex"
"Ice Slick","evocation","","cold","druid 2, magus 2, ranger 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","5-ft.-radius burst","","","instantaneous (see text)","0","0","Reflex partial (see text)","see text","You create a blast of intense cold, coating all solid surfaces in the area with a thin coating of ice. Any creature in the area when the spell is cast takes 1d6 points of cold damage + 1 point per caster level (maximum +10) and falls prone; creatures that succeed at a Reflex save take half damage and don't fall prone. Spell resistance applies to this initial effect.  A creature can walk within or through the area of ice at half its normal speed with a successful DC 10 Acrobatics check. Failure by 4 or less means the creature can't move that round (and must succeed at a Reflex save or fall); failure by 5 or more means it falls (see the Acrobatics skill on page 87 of the Pathfinder RPG Core Rulebook for details). Creatures that do not move on their turn do not need to attempt this check.  A 5-foot square of ice has hardness 0 and 3 hit points. The ice is an instantaneous effect, but persists as nonmagical ice. Under temperate conditions, the ice lasts 1 minute per level. In tropical environments, it might last only half as long. In cold environments where ice and snow persist without melting, it could last indefinitely.","Monster Codex"
"Magic Boulder","transmutation","","earth","cleric/oracle 2, druid 2","1 standard action","V, S, DF","0","touch","","","up to three boulders touched","30 minutes or until discharged","0","0","Will negates (harmless, object)","yes (harmless, object)","This spell works like magic stone, except you transmute as many as three boulders (rocks up to two size categories smaller than yourself) to use with the rock throwing ability or as siege engine ammunition. The boulder's damage increases by one step, and the boulder gains a +1 enhancement bonus on attack and damage rolls.","Monster Codex"
"Fleshy Facade","transmutation","polymorph","","alchemist 2, bard 2, inquisitor 2, sorcerer/wizard 2, witch 2, psychic 2","1 standard action","V, S","0","touch","","","corporeal undead creature touched","10 minutes/level (D)","1","0","yes (harmless)","yes (harmless)","The target's flesh fills out and gains a healthy, natural color. This gives the target the appearance of a living creature of the type it was when it was still alive (if applicable). Creatures casting spells such as detect undead must succeed at a saving throw (with a DC equal to the spell's save DC) to detect the target's presence, and if the target is intelligent, it gains a +10 bonus on Disguise checks to appear alive or recently deceased. If the undead has any features different from those of the type of living creature it most resembles (such as a ghoul's elongated teeth and claws), those features shrink and become less prominent, and the subject deals damage as though it were one size smaller. This spell has no effect on creatures that are skeletal or otherwise lack flesh.","Monster Codex"
"Hungry Earth","transmutation","","","druid 5, sorcerer/wizard 5, witch 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","20-foot-radius spread","","","1 round/level","0","0","none","no","The ground attempts to pull creatures beneath its surface as if hungry for the flesh of mortals.  Immediately, and at the beginning of each of your turns, every creature touching the ground within the area of the spell is the target of a grapple combat maneuver. Creatures that enter the area of effect are also automatically attacked. The ground does not provoke attacks of opportunity. The earth's CMB is equal to 5 + your caster level for the purpose of this combat maneuver check. Attempt the combat maneuver check only once each round and apply the result to all creatures in the area of effect.  Each time the ground succeeds at a combat maneuver check to grapple a foe, it drags the creature farther down, eventually forcing the creature below its surface. With the first successful check, the target gains the grappled condition. Grappled opponents can't move without first breaking the grapple (doing so requires a successful DC 20 combat maneuver or Escape Artist check). The ground receives a +5 bonus on combat maneuver checks to grapple opponents it is already grappling. After the second successful grapple combat maneuver check, the grappled creature is pulled to the ground and becomes prone. On the third successful grapple combat maneuver check, the creature is fully buried and must hold its breath or begin suffocating.  A buried creature can't attempt to escape unless the effect ends or it breaks the grapple. The DC to escape the grapple increases to 25 for a creature that has been pulled beneath the earth.","Monster Codex"
"Augmenting Wall","evocation","","see text","magus 5, sorcerer/wizard 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","20-ft.-high wall of energy whose area is up to one 10-ft. square/level","","1 round/2 levels (see text)","0","0","none (object)","no (object)","You create a wall of faintly shimmering elemental energy. Upon casting the spell, choose either acid, cold, electricity, or fire. The spell gains the chosen descriptor, and any thrown weapons or ammunition that pass through the augmenting wall as part of a ranged attack deal 1d6 points of energy damage of the specified type in addition to their normal damage. The wall has no effect on melee weapons or items not thrown as part of an attack.  As you cast the spell, you can limit the wall so that it only affects ranged weapons passing through it in the direction of your choice. Doing so halves the spell's duration.","Ranged Tactics Toolbox"
"Bloody Arrows","necromancy","","","antipaladin 3, inquisitor 3, magus 3, ranger 3, shaman 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one willing creature","1 round/level","0","0","none (harmless)","no (harmless)","Whenever this spell's target hits a creature with a ranged weapon that successfully deals piercing or slashing damage, the struck creature takes 1 point of bleed damage. Unlike most bleed damage, the bleed damage dealt by the subject of this spell is cumulative up to an amount equal to 1/2 your caster level (to a maximum of 5 points of bleed damage at 10th level).","Ranged Tactics Toolbox"
"Calm Air","abjuration","","air","druid 4, sorcerer/wizard 5, summoner/unchained summoner 4","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","cylinder (5-ft./level radius, 40 ft. high)","","","10 minute/level (D)","1","0","none (object)","no (object)","This spell calms the air and disperses fog, dust, and other particles. The wind force in the area is reduced in strength by one step per 4 caster levels (to a minimum wind force of light) and clouds are dispersed, although parts of nonmagical clouds that extend beyond the area are not affected. If a magical cloud or wind's point of origin is inside the area of a calm air spell, the whole effect is suppressed; otherwise, only the part inside the area is suppressed. Suppression still counts against the duration of a wind or cloud effect. Magical wind and cloud effects are suppressed only if you succeed at a caster level check (DC 11 + effect's caster level). You can move the calm air effect by concentrating as a standard action.","Ranged Tactics Toolbox"
"Conversing Wind","transmutation","","air","bard 4, sorcerer/wizard 4","1 standard action","V, S","0","1 mile/level","10-ft.-radius spread","","","1 hour/level (D)","1","0","none","no","This spell functions as whispering wind, except it can carry responses and doesn't end after delivering its first message. After the wind completes its initial message, it waits for 1 round, then copies what it hear, and returns at the same speed and by the same route. It delivers what it heard to the location where the spell was originally cast. The wind continues back and forth in this way until the duration ends or the spell is dismissed.","Ranged Tactics Toolbox"
"Rain Of Arrows","conjuration","creation","","sorcerer/wizard 8","1 standard action","V, S, M (a quiver full of 20 arrows worth 1 gp)","1","long (400 ft. + 40 ft./level)","","15-ft.-radius cloud of arrows","","instantaneous","0","0","Reflex halves","no","You point your finger and conjure a cloud of magical arrows that rain down on any creatures and objects in the indicated area. You must have line of sight to the intended area. The arrows deal 1d6 points of piercing damage per caster level (maximum 20d6) to each creature and object in a 15-foot radius centered on the targeted square or intersection.  If the arrows used as a material component are all made of the same material (such as cold iron), the arrows created by the spell are also made of that material.","Ranged Tactics Toolbox"
"Telekinetic Volley","transmutation","","","magus 2, sorcerer/wizard 2","1 standard action","V, S","0","touch","","","up to one touched object per level weighing up to 5 lbs. each","1 round/level or until discharged (D)","1","0","none (object)","no (object)","The touched items levitate in your space. When you cast the spell and once per round thereafter, you can launch one item at a target of your choice as a standard action. The ranged attack is made as if you had thrown the item unless it's ammunition for a weapon, in which case the attack is made as if fired from a heavy crossbow (if a bolt), a halfling sling staff (if a sling bullet), a blowgun (if a blowgun dart), a composite longbow with a +2 Strength rating (if an arrow), an atlatlUE (if an atlatl dart), or a pistolUE (if a firearm bulletUE). A firearm pelletUE launched by the spell functions as a shuriken.  When you launch ammunition with this spell, you don't take a penalty on your attack rolls for lacking proficiency with the ammunition's weapon; you do, however, take the usual -4 penalty for throwing an improvised weapon if you launch an item not intended to be used as a weapon. The attack roll uses your caster level in place of your base attack bonus and your Intelligence or Charisma modifier (whichever is higher) in place of your Dexterity modifier. Range increment and proficiency penalties apply as normal. The attack has an effective Strength bonus, if applicable, equal to the higher of your Intelligence and Charisma modifiers. The spell is discharged when all touched items have been launched.","Ranged Tactics Toolbox"
"Bouncy Body","transmutation","","","alchemist 1, bloodrager 1, sorcerer/wizard 1, witch 1","1 standard action","V, S","0","touch","","","creature touched","10 minutes/level","0","0","","","The target's flesh becomes flexible and rubbery. It gains a +2 circumstance bonus on grapple combat maneuver checks and Escape Artist checks, as well as to its CMD against combat maneuver checks to grapple. Anytime the target would take falling damage, it treats falls as 20 feet shorter (minimum 0) for the purpose of determining damage. In addition, if the target falls against a hard surface, it can attempt an Acrobatics check (DC = the distance fallen) to attempt to bounce upward; success means the creature bounces upward half the distance fallen.","Monster Codex"
"Mud Buddy","conjuration","creation","","druid 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, M (1 pint of water)","0","close (25 ft. + 5 ft./2 levels)","","","5 cubic feet of earth or mud","1 hour/level (D) (see text)","1","0","","","You create a Small minion out of mud, and it obeys your commands. The mud buddy has AC 12, 10 hit points, Strength 5, and a speed of 30 feet. It can perform any tasks an unseen servant can, plus any similar tasks its Strength allows (it's able to lift up to 50 pounds), but instead of walking on water, it gains a swim speed of 30 feet.  You can command a mud buddy to move up to 5 feet and trip an opponent (CMB = your caster level + your spellcasting ability score modifier). After the trip attempt is resolved, the spell ends.  When the spell ends, the mud buddy reverts to a patch of wet earth.","Monster Codex"
"Endothermic Touch","transmutation","","","druid 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M/DF (a small bit of snakeskin)","0","touch","","","one living creature that has the dragon type or the reptilian subtype","1 round/level","0","0","Fort negates","yes","This spell slows the metabolism and other bodily functions of a creature for a short amount of time. The target is staggered and moves at half its normal speed (round down to the next 5-foot increment), but it can hold its breath for twice as long as normal.","Monster Codex"
"Scale Spikes","transmutation","","","alchemist 2, bloodrager 2, druid 2, ranger 2, shaman 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, M/DF (a small thorn)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature/level that is a reptile, has the dragon type, or has the reptilian subtype, and that also has a natural armor bonus of at least +1","1 minute/level","0","0","Fort negates (harmless)","yes (harmless)","When the target is affected by this spell, its scales grow jagged spikes. These spikes act like +1 armor spikes. The subject is automatically considered proficient with these scale spikes.","Monster Codex"
"Scale Spikes, Greater","transmutation","","","alchemist 4, bloodrager 4, druid 3, ranger 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M/DF (a bit of thistle)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature/level that is a reptile, has the dragon type, or has the reptilian subtype, and also has a natural armor bonus of at least +1","1 hour/level","0","0","Fort negates (harmless)","yes (harmless)","This spell functions like scale spikes, except that the spikes growing out of the scales have an enhancement bonus on attack and damage rolls equal to +1 for every 4 caster levels (maximum +5). This bonus does not allow the spikes to bypass damage reduction aside from magic.","Monster Codex"
"Air Breathing","transmutation","","","alchemist 3, bloodrager 3, cleric/oracle 3, druid 3, magus 3, shaman 3, sorcerer/wizard 3, summoner/unchained summoner 3, psychic 3","1 standard action","V, S, M/DF (flower or piece of grass)","0","touch","","","living aquatic creatures touched","2 hours/level; see text","0","0","Will negates (harmless)","yes (harmless)","The transmuted creatures can breathe air freely. Divide the duration evenly among all the creatures you touch. The spell doesn't make creatures unable to breathe water.","Monster Codex"
"Blood In The Water","necromancy","","emotion","cleric/oracle 2, sorcerer/wizard 2, psychic 2, mesmerist 2","1 standard action","V, S, DF","0","20 ft.","20-ft.-radius emanation centered on you","","","1 round/level","0","0","Will negates (harmless)","yes (harmless)","As part of the casting of this spell, you must deal 1 point of piercing or slashing damage to yourself to release your blood. This causes you to take 1 point of bleed damage. While the spell is in effect, all sharks, feeders in the depths, and creatures with the blood frenzy ability in the area gain a +2 bonus to Strength and Constitution and take a -2 penalty to AC. This is treated as blood frenzy for the purposes of other feats and effects, and doesn't stack with the effects of actual blood frenzy. If you cease bleeding, the spell immediately ends.","Monster Codex"
"Gift Of The Deep","transmutation","polymorph","","cleric/oracle 4, sorcerer/wizard 5","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","","one non-mutated sahuagin/level, no two of which can be more than 30 ft. apart","1 minute/level (D)","1","0","Fortitude negate (harmless)","yes (harmless)","You give the targets the appearance and many of the abilities of sahuagin mutants, with effects as described below. Choose one benefit for all targets of this spell. This spell has no effect on sahuagin that are already mutants or already under the effects of gift of the deep.  Four-Armed: The sahuagin sprouts an extra pair of arms-which can be used to make claw attacks (dealing 1d4 points of damage), or to wield weapons or hold items. It gains the benefits of the Multiattack and Multiweapon Fighting feats.  Malenti: The sahuagin's features shift to resemble those of an aquatic elf. It loses its light blindness as well as its claw and bite attacks. The sahuagin gains a +4 enhancement bonus to Dexterity and Charisma, and a +10 circumstance bonus on Disguise checks to appear to be an aquatic elf.  Prehistoric: The sahuagin grows in size, as enlarge person. It also gains a +2 enhancement bonus to its natural armor.  Shark-Blooded: The sahuagin's tail elongates and melds with its legs. Its mouth enlarges, increasing its bite damage by one size category (to 1d6 for a typical sahuagin). Its swim speed increases by 20 feet, but its land speed is reduced to 5 feet. The sahuagin can't be tripped.  Sightless: The sahuagin is blinded, but gains the benefits of the Blind Fight feat and blindsense with a range of 90 feet.  Spined: Spines grow on the sahuagin's scales. Any creature that successfully grapples with it, is grappled by it, or hits it with an unarmed strike or natural weapon takes 1d4 points of piercing damage. The sahuagin also gains the benefits of the Improved Grapple feat.","Monster Codex"
"Spellsteal","abjuration","","","cleric/oracle 5, sorcerer/wizard 5, witch 5, psychic 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","instantaneous and see text","0","0","Will negates","yes","You create a discordant blast of energy that disrupts the target's available magic and transfers knowledge of that magic to you.  If the target prepares spells, it must choose one of its prepared 3rd-level spells, which is immediately lost. If the target has no 3rd-level spells prepared, it loses a 2nd-level spell it has prepared. This progresses down to a 1st-level spell if the target has no 2nd-level spells prepared, and this spell has no effect if the target also has no 1st-level spells prepared. If the spell is on your spell list, you can cast this lost spell (using your caster level) on your next turn.  If the target is a spontaneous spellcaster, it loses one of its available 3rd-level spell slots. If the target has no available 3rd-level spell slots, it must lose a 2nd-level spell slot (progressing as above). Randomly select one of the target's spells known of that spell level; if that spell is on your spell list, you can cast it (using your caster level) on your next turn.  You must provide any focus or material components to cast the stolen spell.  If the target has more than one spellcasting class, choose one at random to be affected. This spell has no effect on spell-like abilities.  Any spell or spell slot lost because of this spell is treated as if the caster had failed a concentration check while trying to cast-the spell or spell slot is wasted and has no effect, but it is recovered normally the next time the character prepares spells or regains spell slots.","Monster Codex"
"Sundered Serpent Coil","conjuration","creation","","magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 standard action","V, S, M (a snake scale)","0","medium (100 ft. + 10 ft./level)","one 5-foot square","","","1 round/level (D)","1","0","none","no","This spell functions like black tentacles, except it creates a Large decapitated snake, which erupts from the ground and grapples a creature you specify within its 5-foot reach. As a standard action, you can command the snake to release its grappled target and direct it to attack a different creature.","Monster Codex"
