"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Ceremony","transmutation","","","cleric/oracle 1","8 hours","V, S, DF","0","touch or medium (100 ft. + 10 ft./level) (see text)","","","willing, living creature or creatures touched or one creature/level (see text)","1 hour/level or 1 day/level (see text)","0","0","Will negates (see text)","yes","You harness divine power to create one of four different ceremonies-a funeral, holiday fete, marriage, or naming-and can also create two domain-based ceremonies. Each ceremony provides a boon to two living, touched subjects for 1 hour per caster level, representing the divine gifts granted by your deity as well as the normal morale-boosting benefits of participating in an officiated ceremony. Bonuses granted by these boons are sacred bonuses if you channel positive energy or profane bonuses if you channel negative energy. (Bonuses in this section are referred to simply as sacred bonuses for ease of reading.) Only subjects whose alignments are within one step of your deity can be affected by this spell.  If you are using the downtime system from Pathfinder RPG Ultimate Campaign, you may use additional resources to augment the effect of a particular ceremony. You may spend 10 Goods, Labor, or Influence or 2 Magic to create a larger ceremony and grant an additional boon that lasts for 1 day per caster level (up to a maximum of 5 days). The type of capital spent should reflect the preparation required for the specific ceremony. Augmented boons affect the creatures touched as well as a number of intelligent, properly aligned creatures within medium range equal to your caster level (up to a maximum of 10 creatures), granting all subjects the benefits of the original boon as well as the benefits of an augmented boon, representing the divine gifts granted to these witnesses by your god.  Unless otherwise stated, use-activated abilities are supernatural abilities and abilities that emulate the effects of a spell are spell-like abilities; in either case, abilities granted by a boon are generally usable only once or until the duration of the spell ends, whichever comes first. Spell-like abilities are cast at a creature's highest caster level gained, or, if the creature has no caster level, CL 1st. Constant or passive effects and bonuses granted by this spell can be dispelled as normal, using your caster level to do so.  Funeral: A funeral service must involve a corpse and at least one willing companion or next of kin. The subject gains a +2 sacred bonus against death effects.  Holiday Fete: A holiday fete may involve up to two willing creatures. The subject gains a +1 sacred bonus on Fortitude saves.  Marriage: A marriage must involve two willing creatures. The subject gains a +1 sacred bonus on saves against fear and emotion effects.  Naming: A naming must involve a willing parent or parents and a newborn (who is touched but unaffected). The subject can use sanctuary once.  The augmented versions of these four ceremonies are identical, granting the subject a +2 sacred bonus on all saving throws.  In addition to these four ceremonies, each cleric gains two more ceremonies according to her domain. The names of domain ceremonies and their relevant boons are listed below. Unless otherwise noted, each of the following ceremonies requires at least two willing subjects.  Air: Celebration of Storms. The subject can use feather fall once. Augmented: The subject gains a +4 sacred bonus on saves against effects with the air descriptor.  Animal: Ritual of Beasts. The subject can use speak with animals once (this effect lasts 3 rounds). Augmented: The subject can use charm animal once.  Artifice: Apparatus's Observance. The subject can heal a construct creature with a touch, healing 1d3 points of damage. Augmented: The subject can heal a construct creature 1d6 points of damage.  Chaos: Anarchic Revelry. The subject can force a lawful-aligned foe within 30 feet to roll an attack roll twice and take the less favorable result. This ability must be announced before the first attack roll is made. Augmented: The first time the subject deals damage to a foe with a melee attack, the attack is treated as chaotic for the purpose of overcoming DR.  Charm: Jubilee of Delight. The subject gains a +2 sacred bonus on his next Bluff, Diplomacy, or Intimidate check. Augmented: The subject gains a +2 sacred bonus on saving throws against charm and compulsion effects.  Community: Celebration of Bonding. As a standard action, the subject can heal a touched creature 1d6 points of nonlethal damage. Augmented: The subject is cured of the fatigued, shaken, and sickened conditions.  Darkness: Glorify Shadows. The subject gains darkvision to a range of 30 feet (or increases current range of darkvision by 10 feet). Augmented: The subject increases range of darkvision by 30 feet.  Death: Dance of the Dead. The subject can use bleed up to three times. Augmented: The subject can use cause fear once.  Destruction: Day of Dismantling. The subject gains a +1 sacred bonus on attacks and damage rolls against inanimate objects. Augmented: The bonus becomes +2.  Earth: Festival of Soil. The subject can cast plant growth (enrichment) once. Augmented: The subject gains a +4 sacred bonus on saves against effects with the earth descriptor.  Evil: Unholy Gala. The subject can cause a good-aligned foe to become sickened for 1 round as a melee touch attack. Augmented: This boon can be used three times.  Fire: Fire Calling. Nonmagical fires the subject makes cannot be extinguished by nonmagical means, though spells and other magical effects function as normal. Augmented: The subject gains a +4 sacred bonus on saves against effects with the fire descriptor.  Glory: Resplendent Feast. The subject receives a +2 bonus on a single Charisma-based skill check. Augmented: This boon can be used three times.  Good: Festival of Benevolence. The subject gains a +1 sacred bonus on melee attacks and melee damage rolls against evil-aligned foes. Augmented: The bonus becomes +2.  Healing: Touch of Assuagement. The subject can heal a dying creature 1d4 hit points as a standard action. Augmented: This boon can be used three times.  Knowledge: Liturgy of Learning. The subject can attempt any Knowledge skill check untrained. Augmented: This boon can be used three times.  Law: Observance of Order. The subject gains a +5 sacred bonus on the next combat maneuver check she makes against a chaotic-aligned foe. Augmented: The subject gains a +2 sacred bonus to CMD against chaotic-aligned foes.  Liberation: Freedom Festival. The subject can use remove fear once. Augmented: The subject gains a +2 sacred bonus to CMD.  Luck: Fete of Fortune. The next time the subject rolls a d20, he may roll twice and take the more favorable result. Augmented: The subject may use this ability on any single d20 roll, not just the next one.  Madness: Rite of Insanity. The subject can, as a melee touch attack, cause a foe to become confused for 1d4 rounds (DC 13 Will negates). Augmented: This boon can be used twice.  Magic: Arcane Obeisance. The subject gains a +2 sacred bonus on Spellcraft checks made while researching a spell or crafting a magic item. Augmented: The subject gains a +2 sacred bonus on Knowledge (arcana) or (religion) checks made while researching a spell.  Nobility: Knighting Ceremony. The subject receives a +1 sacred bonus on attack and damage rolls with one weapon of her choice. Augmented: The bonus becomes +2.  Plant: Harvest Festival. The subject can use speak with plants once, but the duration is 1 minute. Augmented: This boon can be used three times.  Protection: Ceremony of Sanctuary. The subject can use sanctuary once. Augmented: The subject gains a +2 sacred bonus to AC.  Repose: Spirit Ward. The subject can attempt a melee touch attack against a flat-footed foe to put him to sleep for 1d4 rounds. Augmented: This boon can be used three times.  Rune: Ancestral Observance. The subject gains a +2 sacred bonus on saves against language-dependent effects. Augmented: The subject gains a +2 sacred bonus on Linguistics checks.  Scalykind: Song of Serpents. The subject gains a +2 sacred bonus on saves against gaze attacks. Augmented: The subject gains a +4 sacred bonus to AC against the distraction attack of swarms.  Strength: Ritual of Might. The subject gains a +1 sacred bonus on Strength-based skill checks and Strength checks. Augmented: The bonus becomes +2.  Sun: Solstice Celebration. The illumination radius of any torch or other mundane light source held by the subject increases by 10 feet. Augmented: The subject gains a +4 sacred bonus against effects with the light descriptor.  Travel: Festival of Journeys. The subject can choose to ignore the effects of difficult terrain for 1 round. Augmented: This boon may be used three times.  Trickery: Communion of Liars. The subject gains a +2 sacred bonus to AC the first time he is attacked while flanked. Augmented: This boon functions the first three times the subject is attacked while flanked.  Void: Celestial Observance. The subject knows the direction of north from her current position for the duration of this spell. Augmented: The subject is immune to confusion effects.  War: Call to Battle. The subject gains a +1 sacred bonus on attack rolls. Augmented: The subject gains a +1 sacred bonus on damage rolls.  Water: Water Blessing. The subject can use water breathing. Augmented: The subject gains a +4 sacred bonus on saves against effects with the water descriptor.  Weather: Song of the Tempest. The subject can call one 10-foot-by-10-foot rain cloud in an area within 30 feet, requiring creatures in the affected area attempting to cast spells to first succeed at DC 13 concentration checks for 1 round. Augmented: The DC is 15 for 3 rounds.","Quests and Campaigns"
"Dragon Turtle Shell","abjuration","","","alchemist 3, cleric/oracle 3, druid 2, sorcerer/wizard 3","1 standard action","V, S, M (a piece of turtle shell)","0","personal","","","you","1 round/level","0","0","","","When you are struck by an opponent's natural attacks, the damage is resolved as if the attack came from a creature one size smaller per 5 caster levels (maximum of four size categories smaller at CL 20th). Refer to Table 3-1 in the Pathfinder RPG Bestiary to determine an attack's altered base damage. If the creature's natural attack deals nonstandard damage, refer instead to the Improved Natural Attack feat on page 315 of the Bestiary. It is not possible to reduce the base damage of a creature's natural attack below 1d2 with this spell.","Dragonslayer's Handbook"
"Draconic Suppression","abjuration","","","sorcerer/wizard 5, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one dragon","1 round/level (D)","1","0","Fortitude negates","yes","A dragon that fails its saving throw cannot use its breath weapon for the duration of the spell and is treated as one age category younger for determining which special abilities it can use. For example, an ancient green dragon would revert to the special abilities of a very old dragon and lose access to its miasma ability and its dominate person spell-like ability. This spell has no effect on a dragon's armor class, feats, frightful presence, hit points, physical attacks, saving throws, senses, size, skills, spellcasting, or statistics.","Dragonslayer's Handbook"
"Dragonvoice","transmutation","","","alchemist 2, bard 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","By magically altering the way your vocal cords create sounds, you can emulate the vocal inflections of dragons. This grants a +6 circumstance bonus on Charisma checks and Charisma-related skill checks when dealing with dragons.  In addition, your voice is much louder than normal, halving the penalties to others' Perception checks to hear you due to distance, intervening doors, and so on.","Dragonslayer's Handbook"
"Dungeonsight","divination","","","bard 4, cleric/oracle 5, inquisitor 4, sorcerer/wizard 5","1 standard action","V, S, F (a small glass orb worth 150 gp)","1","personal","60-ft.-radius emanation","","","instantaneous","0","0","","","You receive a clear and memorable view of the layout of chambers, barriers, and connecting passages within the area of effect. This spell does not reveal the contents or inhabitants of any of these locations, only the basic architecture of the space. For example, a staircase leading up to a pair of doors would be apparent, but the iron golems guarding the doors would not. This spell does identify the locations of secret doors and hidden passages but gives no clue as to the means of opening or accessing them.","Dragonslayer's Handbook"
"Erode Defenses","transmutation","","","magus 2, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one creature","1 round/level","0","0","Fortitude negates (see below)","yes","Your spell slowly begins to eat away at the defenses of your target. If the target fails its saving throw, it loses 1 point from any damage reduction and natural armor bonus it may have. If the initial save was not successful, the target may attempt a new saving throw each round for the duration of the spell or continue to suffer cumulative losses. If the first save fails but a subsequent save succeeds, the eroding effects stop at that point, though any of the penalties already accrued remain until the spell expires. At the end of the spell's duration, the target's damage reduction and natural armor bonus immediately return to normal.  Only one erode defenses spell can affect a particular target at any one time.","Dragonslayer's Handbook"
"Gravity Well","transmutation","","","druid 6, sorcerer/wizard 5","1 standard action","V, S, M (a small lead weight)","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level (D)","1","0","Fortitude negates","no","You bring into being a localized region of increased gravity that crushes a creature to the ground. Affected targets weigh twice as much as normal, can move only at half speed, jump only half as far as normal, and can lift and carry only half as much as normal. Any flying target has its maneuverability worsened by two steps (from good to poor, for example; minimum clumsy) and plummets to the ground unless it succeeds at a DC 25 Fly check to remain in the air.  Freedom of movement negates the effects of this spell. A creature targeted by gravity well behaves normally in the area of a reverse gravity spell.","Dragonslayer's Handbook"
"Heart Of The Mammoth","transmutation","","","cleric/oracle 8, druid 8, sorcerer/wizard 8, witch 8","1 standard action","V, S, F (a fetish of mammoth hair soaked in dragon's blood)","0","touch","","","creature touched","1 round/level","0","0","Will (harmless)","no","The target creature becomes stronger, hardier, and imbued with the courage of the greatest megafauna of the tundra. The spell grants a +8 enhancement bonus to Strength and Constitution, immunity to fear, a +4 morale bonus to Will saves, and doubles the critical threat range of all its attacks against creatures of the dragon type (this does not stack with Improved Critical, keen edge, or similar effects).","Dragonslayer's Handbook"
"Illusory Hoard","illusion","phantasm","mind-affecting","bard 4, sorcerer/wizard 5","1 standard action","S, M (an item from the hoard, see below)","0","medium (100 ft. + 10 ft./level)","","","one creature","1 hour/level (D)","1","0","Will negates (and see below)","yes","The spell forces the target to believe that nothing in its hoard is missing or has been disturbed. This spell fools all the senses, convincing the target that its hoard feels and behaves as it should. Only if the target tries to use an item from this illusory hoard for some other purpose does it receive another saving throw to disbelieve the effects of the spell (a wizard trying to use an illusory wand or a dragon trying to unlock a door with an illusory key). For the purposes of this spell, a hoard is any amount of treasure that is too big to be carried by the treasure's owner without magical tools such as bags of holding or portable holes, such as a dragon's hoard, a king's treasury, a merchant's strongbox, or a thief's hidden cache.  The material component is any item worth 10 gp or more taken from the original hoard. This item is consumed by the spell.","Dragonslayer's Handbook"
"Kreighton's Perusal","divination","","","bard 1, cleric/oracle 1, magus 1, sorcerer/wizard 1","1 standard action","V, S","0","touch","","","book touched","instantaneous","0","0","Will negates (harmless, object)","yes (harmless, object)","You gain a brief but incomplete understanding of one book's contents, equivalent to having skimmed its pages for 1 hour. This insight is not sufficient to translate unknown languages, decipher codes, or memorize text, but it does allow the caster to learn what topics the book discusses- invaluable to a Pathfinder who must make a snap decision when performing research or deciding whether or not to abscond with a volume. In addition, you instantly benefit from any bonuses or effects the book would normally grant to anyone who reads it for 1 hour (such as the bonuses gained from reading volumes of the Pathfinder Chronicles; see pages 26-27).","Pathfinder Society Primer"
"Page-Bound Epiphany","divination","","","bard 2, cleric/oracle 2, magus 2, sorcerer/wizard 2","1 round","V, S, F (a book with blank pages)","0","personal","","","","1 round/level (see text)","0","0","none","no","You magically scour the world's libraries for information that might refresh your memory about a topic. Upon casting this spell, the focus book's pages fill with snippets and selections from countless books. You can spend up to 1 round per caster level (maximum 10) reading these notes. You may cease reading at any time, and when you do you can immediately attempt one Knowledge check with a +1 circumstance bonus for each round you spent studying the book (maximum +10). The writing disappears when the spell ends, and if you fail to succeed at a Knowledge check on the round you stop reading the notes, you don't gain the benefits of this spell.","Pathfinder Society Primer"
"Collaborative Thaumaturgy","universal","","","bard 3, cleric/oracle 3, druid 3, magus 3, summoner/unchained summoner 3, sorcerer/wizard 3, witch 3","1 immediate action","V, S, F (a bronze tuning fork)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","","","You tap into the magical resonance between you and your allies to enhance one another's magic. Cast this spell when an ally casts a spell at least 1 level lower than the highest-level spell she can cast.  The ally casts her spell as if one of the following metamagic feats were applied to it without increasing the spell level or casting time: Enlarge Spell, Extend Spell, Silent Spell, or Still Spell. If the ally is the target of two collaborative thaumaturgy spells when casting a spell, the ally can instead apply the Empower Spell metamagic feat to a spell at least 2 levels lower than the highest-level spell she can cast. Finally, if the ally is the target of three collaborative thaumaturgy spells when casting a spell, she can instead apply the Maximize Spell or Widen Spell metamagic feat to a spell at least 3 levels lower than the highest-level spell she can cast. You can't target yourself with collaborative thaumaturgy.","Pathfinder Society Primer"
"Sure Casting","divination","","","bard 1, cleric/oracle 1, inquisitor 1, sorcerer/wizard 1, witch 1","1 standard action","V, F (a square of cloth and a needle)","0","personal","","","you","1 round (see text)","0","0","","","You gain temporary insight into your enemies' magical defenses.  When you next cast a spell before the end of the next round, treat your caster level as 5 higher than normal for the purpose of overcoming spell resistance. This bonus doesn't increase any other effects that depend on caster level, such as the spell's damage or range, and affects only the first spell cast after sure casting.","Pathfinder Society Primer"
"Cauterizing Weapon","transmutation","","","bard 2, magus 2, ranger 2, sorcerer/wizard 3","1 standard action","V, S, M (a gobbet of melted wax)","0","close (25 ft. + 5 ft./2 levels)","","","one weapon or 50 projectiles, all of which must be together at the time of casting","1 minute/level","0","0","Will negates (harmless, object)","yes (harmless, object)","You infuse a weapon with faint but pernicious energy that stymies accelerated healing. Damage dealt by the weapon or ammunition is treated as acid, cold, electricity, and fire, but only for the purpose of negating a creature's regeneration. The weapon is also treated as silver and cold iron at 8th level and is treated as chaotic, evil, good, and lawful at 11th level for the purpose of negating regeneration.","Pathfinder Society Primer"
"Tactical Miscalculation","enchantment","compulsion","emotion, mind-affecting","bard 2, inquisitor 2, ranger 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","see text","yes","The target becomes fixated on avoiding damage and fails to spot even the most opportune moments to attack. Whenever a creature the target threatens would provoke an attack of opportunity from the target, the target must succeed at a Will save or be unable to make the attack of opportunity against that creature.","Pathfinder Society Primer"
"Wall Of Light","evocation","","light","druid 5, sorcerer/wizard 5","1 standard action","V, S, M/DF (a chip of mica)","0","medium (100 ft. + 10 ft./level)","","10-ft.-high vertical sheet of light up to 5 ft. long/level","","1 minute/level (D)","1","0","Fortitude partial, see text","yes","An immobile, blinding curtain of white light that blocks line of sight springs into existence. The wall sheds bright light to a range of 60 feet in all directions. A creature adjacent to the wall is blinded as long as it remains adjacent plus an additional 1d4 rounds thereafter-closing its eyes or succeeding at a Fortitude save negates the effect for 1 round. A creature that passes through the wall is automatically blinded, even if its eyes are closed. A creature from the Plane of Shadow gains 1d4 negative levels each round it spends within 5 feet of the wall (Fortitude negates). Passing through the wall imposes a -4 penalty on the save for that round. Twenty-four hours after gaining these negative levels, the subject must attempt a new Fortitude saving throw for each negative level. If a save succeeds, 1 negative level is removed. If it fails, the negative level becomes permanent. Wall of light can be made permanent with permanency (with a minimum caster level of 13th and cost of 11,000 gp).","The Dragon's Demand"
"Blood Song","evocation","","","bard 4","2 minutes","V, S, M (the caster's blood)","0","touch","","","creature touched; see text","1 day or until discharged (D)","1","0","Will negates (harmless)","yes (harmless)","This spell functions as imbue with spell ability, with the following exceptions: only bard spells of the conjuration (healing), enchantment, and transmutation schools can be transferred; the imbued spells last for 1 day; and the subject isn't beholden to any principles regarding the imbued spells' use.  As part of the casting, the caster must shed some of his blood (or an equivalent humor). If the caster isn't susceptible to bleed damage, regardless of the reason, he can't cast blood song. For each spell that is imbued using blood song, the caster loses 5 hit points, which can't be regained by any means until the spell ends or is discharged.","Faiths & Philosophies"
"Hallucinogenic Smoke","conjuration","","poison","cleric/oracle 4, witch 4","1 standard action","S, M (tobacco leaves, ingested)","0","personal","","","you","3 rounds/level or until discharged; see text","0","0","Fortitude partial","yes","Dark gray smoke seeps from your eyes, ears, and mouth for the spell's duration, though the smoke doesn't significantly hamper your vision. Upon casting the spell, you may immediately exhale the smoke in a 30-foot cone or do so in a later round as a standard action, ending the spell. Each living creature caught within the cone must succeed at a Fortitude save or be nauseated for 1 round per caster level as it is wracked with waves of nausea and disorienting visions. If it succeeds at its Fortitude save, the creature is instead sickened for 1d4 rounds.  If you don't expel the smoke by the end of the spell's duration, you suffer the spell's effects instead.  If you cast augury during the duration of hallucinogenic smoke, treat your caster level as 5 higher when determining the chance for a meaningful reply. Additionally, you know whether a result of ""nothing"" resulted from a failed or successful augury.","Faiths & Philosophies"
"Jungle Mind","divination","scrying","","druid 5, oracle 5, ranger 4","1 minute","V, S, DF","0","personal","","","you","10 minutes/level","0","0","Will negates (see text)","no","You merge your mind into the jungle's social hierarchy, mystically establishing yourself as a master of wild beasts and an apex predator. You attain knowledge about the general animal population in a radius of 1 mile as commune with nature, and you then select one type of animal (such as birds, cats, snakes, or fish). For the duration of the spell, you can sense the location, movement, and size of creatures of this type in the area, though you can't discern species or individual identity. In addition, you improve the starting attitude of animals of the chosen type by one step for the duration of the spell.  As a full-round action, you may focus on a single animal that you can sense with this spell to establish a mental link. You can read the animal's surface thoughts as detect thoughts, and can see, hear, and smell what the animal is experiencing using your own Perception skill. If you target another creature's animal companion, the spell ends if the animal succeeds at a Will save. Using this ability reduces the spell's remaining duration to 1 round/level, and the selected animal is treated as the scrying sensor.  Despite the name, jungle mind functions within any terrain.","Faiths & Philosophies"
"Lay Of The Land","divination","","","cleric/oracle 2, bard 2, druid 2, ranger 2, witch 2","1 minute","V, S, M (a piece of soil from the land to be memorized)","0","personal","","","you","1 day","0","0","none","yes","In a flash of recognition, you learn about the geography of your surroundings within a radius of 1 mile per 2 caster levels (minimum 1 mile). This instant familiarity grants you an insight bonus equal to your caster level (maximum +5) on Knowledge (geography) checks and Survival checks to avoid getting lost so long as you remain in the affected area.  Additionally, for the duration of the spell you can make Knowledge (geography) checks regarding the affected area as though you were trained in that skill.","Faiths & Philosophies"
"Source Severance","abjuration","","","cleric/oracle 6, druid 6, witch 6","1 standard action","V, S, M (an unworked lodestone)","0","5 feet","5-ft.-radius emanation, centered on you","","","10 minutes/level (D)","1","0","none","see text","You create an invisible barrier that surrounds you and moves with you, inhibiting one category of magic. When you cast this spell, choose either arcane or divine magic. This spell functions like antimagic field, but it suppresses only spells of the chosen type and supernatural and spell-like class abilities from classes that grant spellcasting of the selected type. Magic items, other spell-like abilities, and other supernatural abilities are unaffected.  While this spell is in effect, you must succeed at a concentration check (DC 20 + twice the spell level) to cast any spell, whether arcane or divine. If you fail at the check, you lose the spell as if you had cast it to no effect.","Faiths & Philosophies"
"Tectonic Communion","divination","","","druid 7","1 hour","V, S, DF","0","personal","","","you","Instantaneous","0","0","","","Tectonic communion functions as commune with nature with an even greater range. In outdoor or natural underground settings, the spell operates on a radius of 100 miles per caster level, extending even underground without penalty.  For every 2 caster levels above 13th, you may glean an additional fact from the list presented in commune with nature. Communities, dungeons, and signs of civilization (such as roads, farms or other constructions and settlements) exist as dark and unknowable blots in your perception of the spell's area; you're aware of their location and existence, but can't discern any information regarding them.","Faiths & Philosophies"
"Anti-Summoning Shield","abjuration","","","bard 2, inquisitor 3, sorcerer/wizard 2, summoner/unchained summoner 2","1 standard action","V","0","medium (100 ft. + 10 ft./level)","50-ft.-radius","","","1 minute/level (D)","1","0","Will negates","yes","Within the area of effect, this spell impedes the use of spells of the summoning subschool and other effects that summon creatures. Any such spells, spell-like abilities, or similar summoning effects used within the area have a percent chance of failure equals 5% x your caster level, to a maximum 75% chance of failure. If the summoning effect already has a percent chance of failure (as is often the case with the summon spell-like ability of outsiders), these percentages stack. This spell does not affect summoners attempting to summon their eidolon, but it does affect summoners casting other summoning spells.","Demon Hunter's Handbook"
"Burst With Light","evocation","","light","cleric/oracle 4, paladin 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/4 levels","0","0","see text","yes","The target becomes filled with intense magical light, taking 2d6 points of damage as the light bursts from its wounds and orifices (if the target is an undead creature, it instead takes 2d8 points of damage). In addition, the creature radiates bright light in a 30-foot radius and increases the light level by one step for an additional 30 feet beyond that area-darkness becomes dim light, dim light becomes normal light, and normal light becomes bright light. Creatures that take penalties in bright light take them while within the 30-foot radius of this magical light. A successful Will save halves the damage and negates the light effect.  For every 4 character levels you possess, the light continues to fill the creature for another round (to a maximum of 5 rounds at 20th level), though the target may make a Will save each round to halve the damage and end the effect. Any creature adjacent to the target that fails its save and takes damage takes half as much damage and is blinded for 1 round. A successful Reflex save halves this damage (to a total of one-quarter the damage taken by the target) and negates the blindness effect.","Demon Hunter's Handbook"
"Detect Demon","divination","","","cleric/oracle 1, inquisitor 1, paladin 1","1 standard action","V, S, DF","0","60 ft.","cone-shaped emanation","","","concentration, up to 10 minutes/level (D)","1","0","none (see text)","no","You sense the presence of a specific kind of evil-that of demons, their servants, and the Abyss. The amount of information revealed depends on how long you study a particular area or subject.  1st Round: Presence or absence of creatures with the demon subtype, creatures possessed by demons, creatures under the effects of spells or spell-like abilities cast by demons, or creatures otherwise tainted by demons. Creatures tainted by demons include tieflings with demonic heritages, sorcerers with abyssal bloodlines, creatures affected by a succubus's profane gift, creatures with demonic implants (see page 44 of Pathfinder Campaign Setting: Lords of Chaos, Book of the Damned, Vol. 2), or creatures who have the Demonic Obedience feat (Lords of Chaos 8), and those under significant demonic influence as determined by the GM. This spell does not detect creatures of chaotic evil alignment who are not demons or significantly influenced by demons.  Additionally, this spell detects whether or not a portal or similar magical passage leads to the Abyss.  2nd Round: Number of evil auras shed by creatures with the demon subtype in the area, as well as the power of the most potent evil aura present. If you are of good alignment, and the strongest evil aura's strength is overwhelming; if the creature has HD equal to at least twice your character level, you are stunned for 1 round and the spell ends.  3rd Round: The power and location of each aura, and what demon lord, if any, a demon is most closely affiliated with. If an aura is outside your line of sight, you discern the direction but not its exact location. Affiliation to a demon lord is only revealed when the creature detected is a demon (not merely a creature tainted by a demon). Demons receive a Will saving throw to resist revealing what demon lord they are affiliated with. If the demon succeeds at this saving throw or is not forsworn to a demon lord, you know only that this aspect of the spell returned no information.  Aside from what is detailed above, this spell otherwise functions similarly to detect evil in terms of aura power, lingering auras, overwhelming auras, and so forth.","Demon Hunter's Handbook"
"Protection From Outsiders","abjuration","","see text","cleric/oracle 2, inquisitor 2, paladin 2","1 standard action","V, S, DF","0","touch","","","creature touched","1 minute/level (D)","1","0","Will negates (harmless)","no; see text","This spell wards a creature from attacks by outsiders with a specific racial subtype, from mental control exerted by creatures of the chosen subtype, and from summoned creatures of that subtype. Only the subtypes of specific outsider races-angel, azata, demon, oni, psychopomp, protean, and so on-can be chosen as the subtype this spell protects against. Alignment subtypes or other general subtypes (like elemental, extraplanar, or native) cannot be selected. Outsiders without an outsider racial subtype (like genies, night hags, yeth hounds, or xills) are not affected by this spell.  This spell creates a magical barrier around the subject at a distance of 1 foot. The barrier moves with the subject and has three major effects.  First, the subject gains a +4 deflection bonus to AC and a +4 resistance bonus on saves when targeted by creatures of the chosen subtype.  Second, the subject immediately receives another saving throw (if one was allowed to begin with) against any spells or effects that possess or exercise mental control over the target creature. This functions in the same fashion as protection from evil, but only when the effect stems from outsiders of the chosen subtype, and the target's saving throw is made with a +4 morale bonus (using the same DC as the original effect).  Third, the spell prevents bodily contact by summoned creatures of the chosen subtype in the same manner as detailed in protection from evil.  This spell's descriptor varies depending on the outsider race selected, gaining the alignment descriptors opposite to the alignment of the outsider race-for example, lawful and good if the race is chaotic and evil, chaotic if the selected race is lawful, or none if the selected race is neutral.","Demon Hunter's Handbook"
"Righteous Blood","abjuration","","good","inquisitor 2, paladin 2","1 standard action","V, S, DF","0","touch","","","one creature of good alignment","10 minutes/level (D)","1","0","Will negates (harmless)","yes (harmless)","The target creature's innate goodness infuses its body with holy energy. While this energy does not directly empower the target, it can harm embodiments of evil. Any creature that damages the target with a slashing or piercing melee weapon is sprayed by the target's holy blood. If the attacker is a creature with the evil subtype, it takes 1d6 points of damage from divine power each time it successfully hits the target. If the target has the good subtype or an ability that grants it an aura of good (like paladins or some clerics), its blood instead deals 2d6 points of damage. Creatures that don't have the evil subtype or that are using reach weapons are not subject to this damage.","Demon Hunter's Handbook"
"Telepathic Censure","abjuration","","","bard 2, inquisitor 2","1 standard action","V","0","medium (100 ft. + 10 ft./level)","","","one creature (see text)","1 minute/level (D)","1","0","Will negates","yes","This spell creates an invisible psychic interference that inhibits telepathic communication. When cast upon a creature that can communicate via telepathy, this spell prevents that ability's use- either to receive or project thoughts. When cast upon a creature without telepathy, the spell merely prevents the target from receiving telepathic communication. Those affected by this spell or that attempt to telepathically communicate with creatures under its effects are not innately aware that their communication is being inhibited. This spell temporarily disrupts spells and effects like telepathic bond or telepathic messages sent by a helm of telepathy, but not attacks and effects unrelated to communication like detect thoughts or a neothelid's psychic crush.","Demon Hunter's Handbook"
"Contact Nalfeshnee","divination","","","cleric/oracle 6, sorcerer/wizard 6, witch 6","1 round","V, S, M (powdered sapphire worth 250 gp), F (bejeweled cold iron mirror worth at least 2,000 gp)","1","personal","","","you","concentration","0","0","","","When you cast this spell, you fall into a trance and become helpless as long as you continue concentrating. Choose any one Knowledge skill other than arcana or planes. Your mind is placed in telepathic contact with a nalfeshnee demon skilled at that particular Knowledge skill, in addition to arcana and planes. Each round that you continue to concentrate, you may ask the nalfeshnee one question and it will answer as best it can. If you ask a question about arcana or planes, the nalfeshnee has a +23 bonus to the skill check. If you ask about the Knowledge skill you selected, the nalfeshnee has a +20 bonus. It cannot answer questions pertaining to other Knowledge skills-to do so, you must cast the spell again.  Contact with Abyssal minds is dangerous, and each time the nalfeshnee answers a question, you suffer 1d4 points of ability drain to Intelligence, Wisdom, or Charisma (determined randomly) unless you make a DC 22 Will save. Each additional question you ask with this spell over the course of a single 24-hour period imparts a cumulative -1 penalty on this saving throw. Chaotic evil spellcasters always gain a +4 bonus on this saving throw.","Demons Revisited"
