"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Screech","evocation","","sonic","witch 3","1 standard action","V","0","30 ft.","30-ft.-radius spread centered on you","","","instantaneous","0","0","Fortitude negates","yes","You emit a shrill, piercing shriek, startling those around you into dropping their guard. Enemies in the area must make a successful saving throw or immediately provoke attacks of opportunity from foes that threaten them. You and your allies are unaffected by your own screech.","APG"
"Sculpt Corpse","necromancy","","","sorcerer/wizard 1, occultist 1","1 standard action","V, S, M (lump of wax)","0","touch","","","one dead creature touched","instantaneous","0","0","Will partial; see text","no","With a clammy caress and a word to the powers lurking beyond death, you can reshape a dead body look like another creature or even a specific person so long as you have firsthand knowledge of how that creature or person actually looks.  You can make the corpse one size larger or smaller and change anything else about it including its apparent type, gender, or age. Creatures with a reason to suspect deception may make a Will saving throw to realize that the corpse was altered. If you chose to make the corpse look like a specific individual anyone who knows that individual can make a Will save to realize that the corpse is not actually that person. However, if a creature fails its Will save by 5 or less they believe the corpse is that of someone who closely resembled the person they knew rather than a deliberate fake. This spell merely changes the appearance of the corpse. Any spell or effect that targets the corpse (such as speak with dead or raise dead) treats it as if it still had its original appearance.","APG"
"Seamantle","conjuration","creation","water","druid 8, sorcerer/wizard 8","1 standard action","V, S, M (a cup of water)","0","personal","","","you","1 minute/level","0","0","","","You sheathe yourself within a churning column of pure elemental water up to 30 feet high that fills your space. You gain a swim speed equal to your land speed and can see, hear, and breathe normally within the seamantle, but attacks against you are treated as if you were under the surface of the water. You gain improved cover (+8 cover bonus to AC, +4 bonus on Reflex saves) against foes that do not have freedom of movement effects. The cover granted by the seamantle does not enable you to make Stealth checks or prevent attacks of opportunity. Magical attacks against you are unaffected unless they require attack rolls or state that they do not function underwater (such as cloudkill).  The seamantle blocks line of effect for any fire spell or supernatural fire effect, but enemies can attempt to use fire spells within the seamantle; this requires a caster level check (DC 20 + spell level), and if successful the fire spell takes as a bubble of steam contained within the seamantle rather than its usual effect.  The seamantle allows you to make a slam attack by forming a pseudopod of water, inflicting damage appropriate for your size. This slam attack has a reach of 30 feet. In addition, as a standard action, you can attempt to extinguish fires by touch.  You automatically extinguish up to a 10-foot cube of normal fire. Against magical fire effects, your touch acts as dispel magic; this also applies to any non-instantaneous fire affect that comes into contact with you (such as flame blade, flaming sphere, or incendiary cloud). Even if you fail to extinguish a fire, you are not harmed by it. A flaming or flaming burst weapon that strikes you has its power suppressed for 1d4 rounds if the wielder fails a Fortitude save.","APG"
"Seek Thoughts","divination","","mind-affecting","alchemist 3, bard 3, inquisitor 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3, occultist 3, psychic 2, mesmerist 3, spiritualist 3, medium 2","1 standard action","V, S, M (a handful of copper coins)","0","40 ft.","40-ft.-radius emanation centered on you","","","concentration, up to 1 minute/level","0","0","Will negates","no","Similar to detect thoughts, seek thoughts allows you to sift through the surface thoughts of those around you. You may scan for either the answer to a simple question (such as ""Where is the hidden lair of the wererats?"") or for information on a general topic (such as the beliefs of an evil cult). You detect the number of creatures who are thinking about this question or topic within range, as well as their location if they are visible to you. Seek thoughts does not let you read actual surface thoughts, only if a given creature is thinking about the topic you are concentrating on. A successful Will save prevents you from sensing a creature's thoughts for the duration of the spell.  You can maintain concentration on seek thoughts while you engage in normal conversation, allowing you to ask leading questions about topics of interest. A creature conversing with you while you concentrate can notice that you are distracted with a successful DC 25 Sense Motive check.","APG"
"Share Language","divination","","","bard 1, cleric/oracle 2, druid 2, sorcerer/wizard 2, occultist 2, psychic 1, mesmerist 1, medium 1","1 standard action","V, S, M (a page from a dictionary)","0","touch","","","creature touched","24 hours","0","0","Will negates (harmless)","yes (harmless)","You can share your facility for one particular language with another creature. For 24 hours the target can read, understand, and communicate to the best of its ability in any one language which you already know. For every 5 levels you possess, you can grant the use of another language you know, to a maximum of 5 languages at 20th level. The target must have the physical capacity to articulate sounds, make gestures, or engage in whatever other method speakers of the language use to communicate with each other in order to actually converse. If the target lacks the mental capacity to grasp an actual language it still gains enough knowledge to respond to and carry out even extremely complex commands or suggestions coached in the language (whether written or spoken). However, since this spell does not endow the target with greater reasoning capacity, merely a temporarily enhanced vocabulary, the person offering up instructions to non-sentient creatures must take care to remove any ambiguity or guesswork.  Similarly, this spell does not affect the basic nature of the target, or its disposition toward you or anyone else, so convincing it to actually carry out these instructions could require negotiation, threats, or outright bribery.","APG"
"Shadow Projection","necromancy","","evil","sorcerer/wizard 4","1 minute","S","0","personal","","","you","1 hour/level (D)","1","0","","","With this spell, you infuse your life force and psyche into your shadow, giving it independent life and movement as if it were an undead shadow (see Pathfinder RPG Bestiary 245). Your physical body lies comatose while you are projecting your shadow, and your body has no shadow or reflection while the spell is in effect.  While projecting your shadow, you gain a shadow's darkvision, defensive abilities, fly speed, racial stealth modifier, and strength damage attack. You do not gain the creature's create spawn ability, nor its skill ranks or Hit Dice.  Your shadow has Hit Dice and hit points equal to your own.  Your shadow projection has the undead type and may be turned or affected as undead.  If your shadow projection is slain, you return to your physical body and are immediately reduced to -1 hit points.  Your condition becomes dying, and you must begin making Constitution checks to stabilize.","APG"
"Share Senses","divination","scrying","","sorcerer/wizard 4, witch 3, psychic 3, medium 3","1 full round","V, S, M (a hair, scale, or feather from your familiar)","0","long (400 ft. + 40 ft./level)","","","your familiar","1 minute/level (D)","1","0","Will negates (harmless)","yes (harmless)","Spending a moment in meditation and conjuring an image of the creature to mind, you reshape your link with your familiar, causing it to functions like a scrying sensor. Upon this spell you can hear, see, or smell (any one, your choice) what your familiar is experiencing. You gain the benefits of any nonmagical special abilities your familiar has tied to the chosen sense (such as low-light vision or scent), but use your own Perception skill. You don't need line of sight or line of effect to your familiar, but you must have an active empathic link. You may change the sense you are sharing as a standard action. Unlike other scrying spells, share senses does not allow magically or supernaturally enhanced senses to work through it, and you are unable to see in magical or natural darkness unless your familiar possesses the ability to see in such conditions.  The sensory link with your familiar can be detected as though it were a scrying sensor.","APG"
"Shifting Sand","transmutation","","earth","druid 3, sorcerer/wizard 3","1 standard action","V, S, M (a handful of sand)","0","medium (100 ft. + 10 ft./level)","20-ft. spread","","","1 round/level (D)","1","0","Reflex negates; see text","no","You cause an earthen or sandy surface to shift and churn within the area. The shifting sand obliterates tracks and is considered difficult terrain. Acrobatics checks in the area take a penalty equal to your caster level (maximum +10). Creatures entering or beginning their turn in the shifting sand must make a Reflex save each round or become entangled until the beginning of their next turn. If they attempt to move while entangled, they must make a second Reflex save or fall prone. Creatures with the stability racial trait (like dwarves) may apply it as a bonus on their saving throws.  As a move action, you may move the area of shifting sand up to 10 feet in any direction. Creatures that are entangled or prone in the spell's area are carried along with the shifting sand in the same direction if possible. This movement does not provoke attacks of opportunity. Unattended Medium or smaller objects may also be carried along or shallowly buried by the shifting sand.","APG"
"Shared Wrath","enchantment","compulsion","mind-affecting, emotion","inquisitor 4","1 standard action","V, S, M (a thorny vine)","0","close (25 ft. + 5 ft./2 levels)","","","up to one creature/level, no two of which can be more than 30 ft. apart","1 minute","0","0","Will negates (harmless)","yes (harmless)","This spell functions as wrath, except that you grant multiple creatures the bonuses against your designated foe. All subjects of shared wrath receive their bonuses against the same creature.","APG"
"Sift","divination","","","bard 0, inquisitor 0, occultist 0, psychic 0, medium 0","1 standard action","V, S","0","30 ft.","one 10-ft. cube","","","instantaneous","0","0","none","no","You examine an area at range as if you were searching for fine details with the Perception skill. Make a Perception check with a -5 penalty, modified as normal for conditions. No penalty is applied for distance. Apply the result against the DC for any hidden features, such as secret doors, traps, or hidden treasure. You must be able to see the area you are attempting to search, and you only find details that can be perceived with sight or touch. Sift detects only objects and features, not actual creatures.","APG"
"Sirocco","evocation","","air, fire","druid 6, sorcerer/wizard 6, magus 6, occultist 6","1 standard action","V, S, M/DF (handful of fine sand cast into the air)","0","medium (100 ft. + 10 ft./level)","cylinder (20-ft. radius, 60 ft. high)","","","1 round/level (D)","1","0","Fortitude partial, see text","yes","A blast of furnace-hot wind blasts downward, inflicting 4d6 fire damage +1 point per caster level to all creatures in the area and knocking them prone. A successful Fortitude save halves the fire damage and negates being knocked prone. Flying creatures forced into the ground by the powerful downdraft take damage as if they fell unless they make a DC 15 Fly check, in which case they remain at their original altitude.  Any creature that takes damage from a sirocco becomes fatigued (or exhausted, if already fatigued, such as from a previous round of exposure to a sirocco spell). Creatures with the water subtype take a -4 penalty on all saving throws against this spell and take double normal damage.","APG"
"Sleepwalk","enchantment","compulsion","mind-affecting","inquisitor 4, witch 4, psychic 4, mesmerist 4","1 round","V, S, M (a sprig of belladonna worth 100 gp)","1","touch","","","unconscious creature touched","1 hour/level (D)","1","0","Will negates; see text","yes","You compel an unconscious or sleeping creature to rise and move in a half-awake state. The target creature staggers about if led or guided, but remains helpless for all other purposes.  The subject moves at half speed and is limited to a single move action each round. It is not capable of moving at a higher rate of speed or taking actions other than movement except by magical assistance, and automatically fails any Dexterity- or Strength-based skill checks. If the creature takes any damage while sleepwalking it must make a new saving throw or the spell ends and the creature awakes (if it has more than 0 hit points). When the spell ends or is dismissed, the target remains unconscious and must be awoken normally. While sleepwalk allows an unconscious creature to move, it does not awaken the creature, nor does it stabilize or otherwise heal them. A disabled creature that moves about while under the effects of this spell does not start dying again as a result of this movement.","APG"
"Slipstream","conjuration","creation","water","druid 2, ranger 2, sorcerer/wizard 2, bloodrager 2","1 standard action","V, S, M/DF (a few drops of oil and water)","0","touch","","","creature touched","10 minutes/level (D)","1","0","Reflex negates (harmless)","no","You create a low-cresting wave of water that carries the target along the surface of water or the ground. When moving across level ground, the target's speed increases by 10 feet.  If going downhill, speed increases by 20 feet instead, but slipstream provides no movement bonus when going uphill.  While swimming, the slipstream increases the target's swim speed by 20 feet-if the target does not have a swim speed, this spell grants a swim speed of 20 ft.","APG"
"Snake Staff","transmutation","","","cleric/oracle 5, druid 5, shaman 6","1 standard action","V, S, M (a knife suitable for whittling)","0","medium (100 ft. + 10 ft./level)","","","1 or more pieces of wood, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates (object)","yes (object)","With a long hissing whisper, you transform ordinary pieces of wood into various sorts of snakes that immediately attack your foes.   As long as the snakes remain within sight, you can direct their actions telepathically as a free action. You can only apply this spell to wooden objects not in a creature's possession or not part of a larger structure or plant. Each time you cast this spell you can create a number of snakes equal to your caster level. More powerful snakes take up more than one of your available total, as noted below.   Venomous Snake: A stick or piece of firewood. Counts as 1 snake.   Constrictor Snake: A staff or tree branch. Counts as 2 snakes.   Advanced Venomous Snake: A stick or piece of firewood. Counts as 2 snakes.   Advanced Constrictor Snake: A staff or tree branch. Counts as 3 snakes.   Advanced Giant Venomous Snake: A log or pile of debris. Counts as 4 snakes.   Advanced Giant Constrictor Snake: A fallen tree or a large pile of debris. Counts as 5 snakes.","APG"
"Solid Note","conjuration","creation","","bard 1","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","one solidified musical note","","concentration + 1 round/level","0","0","none","no","You give temporary physical form to a single musical note and can hang it, suspended, wherever you wish within range, allowing you to use it as hook, pulley, door blocker, or anything else your imagination desires. The exact appearance of the solid note depends on your melody. You can make it spiked or smooth, simple or convoluted, and with any color pattern you wish, however, it always has a size approximately equal to that of your outstretched hand. Once created, the solid note resists all attempts to move it but instantly disappears if enough force or weight is brought to bear against it. The note has an effective Strength equal to 10 + your caster level. It cannot hold more weight than the equivalent of a heavy load for its Strength without disappearing. Any creature that wins an opposed Strength check against the note (by pushing open a door which the note is holding shut for example) also causes it to disappear. The note can never deal actual harm to a creature and disappears if successfully attacked (AC 10 + your Charisma modifier) or overcome with a combat maneuver such as bull rush (CMD 2 + your base attack bonus + your Charisma modifier). Any creature obstructed by the solid note simply fails to budge it and loses that action for the round.","APG"
"Spark","evocation","","fire","bard 0, cleric/oracle 0, druid 0, sorcerer/wizard 0, witch 0, magus 0, occultist 0","1 standard action","V or S","0","close (25 ft. + 5 ft./2 levels)","","","one Fine object","instantaneous","0","0","Fortitude negates (object)","yes (object)","You can make an unattended Fine flammable object catch on fire. This works as if you were using flint and steel except that you can use spark in any sort of weather and it takes much less time to actually ignite an object.","APG"
"Spiked Pit","conjuration","creation","","sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S, F (miniature shovel costing 10 gp)","1","medium (100 ft. + 10 ft./level)","","10-ft.-by-10-ft. hole, 10 ft. deep/2 levels","","1 round + 1 round/level","0","0","Reflex negates","no","This spell functions as create pit, except that the pit is lined with wickedly sharp spikes along its bottom and walls and has a maximum depth of 50 feet. Creatures who fall into the pit take falling damage as normal, plus 2d6 points of piercing damage from the spikes. Any creature or object coming into contact with the spikes along the walls, such as a creature trying to climb out, or rope or other typical aids to climbing, takes 1d6 points of piercing damage each round they are in contact with the walls. For those willing to accept the damage incurred while climbing, the pit's walls have a Climb DC of 20.","APG"
"Spiritual Ally","evocation","","force","cleric/oracle 4, spiritualist 4, medium 4","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","spiritual ally of force","","1 round/level (D)","1","0","none","yes","An ally made of pure force appears in a single 5-foot square within range. The ally takes the form of a servant of your god.  The spiritual ally occupies its space, though you and your allies can move through it, since it is your ally. The spiritual ally carries a single weapon, one favored by your deity (as for spiritual weapon), which has the same threat range and critical modifiers as a real weapon of its form. Each round on your turn, starting with the turn that you cast this spell, your spiritual ally can make an attack against a foe within its reach that you designate. The spiritual ally threatens adjacent squares and can flank and make attacks of opportunity as if it were a normal creature. The spiritual ally uses your base attack bonus (gaining extra attacks if your base attack bonus is high enough) plus your Wisdom bonus when it makes a melee attack. When the spiritual ally hits, it deals 1d10 points of force damage + 1 point of damage per 3 caster levels (maximum +5 at 15th level). It strikes as a spell, not a weapon, so it bypasses DR and can affect incorporeal creatures.  Each round after the first, you can move the spiritual ally as a swift action. It has a speed of 30 feet, and a fly speed of 30 feet (perfect maneuverability). Being a construct of force, the spiritual ally cannot be harmed by any physical attacks, but dispel magic, disintegrate, a sphere of annihilation, or a rod of cancellation affects it. A spiritual ally's AC against touch attacks is 10.  If an attacked creature has spell resistance, you make a caster level check (1d20 + caster level) against that spell resistance the first time the spiritual ally strikes it. If the ally is successfully resisted, the spell is dispelled. If not, the weapon has its normal full effect on that creature for the duration of the spell.","APG"
"Spite","abjuration","","","witch 4, mesmerist 3","1 round","V, S, M (rare inks worth 250 gp)","1","personal","","","you","1 hour/level (D) or until discharged","1","0","","","Choose a single touch range spell of 4th level or lower with a casting time of 1 standard action or less. As part of the action of casting spite, you cast the associated spell and bind it into a defensive ward in the form of a tattoo, birthmark, or wart somewhere upon your body. The next time you are hit by a melee attack or a combat maneuver is used successfully against you, the stored spell is triggered against your foe. You do not need to succeed on a touch attack to affect the target, but in all other respects the spell is treated as though you had cast it normally. If the attacking creature is not a valid target for the spell, the stored spell is lost with no effect.  You can have only one spite spell in effect at a time; if you cast this spell a second time, the previous spell effect ends.","APG"
"Stay the Hand","enchantment","compulsion","mind-affecting","paladin 4","1 immediate action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one creature","1/round per level and special; see text","0","0","Will partial","yes","You cause a creature's arm to waver and prevent it from striking another creature. You can cast this spell when the target is about to make a melee attack against another creature. On a failed saving throw, the target does not follow through with its attack, and its entire action is wasted for the round. On a successful saving throw, the target can make its attack, forcing its strike though the compulsion but losing both accuracy and power, taking a -5 penalty on its attack and damage rolls. Whether or not the target makes its initial save or not, it is subject to a -2 penalty on attack and damage rolls against the creature it originally targeted for the duration of the spell.","APG"
"Stone Call","conjuration","creation","earth","druid 2, ranger 2, sorcerer/wizard 2, magus 2, bloodrager 2","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","cylinder (40-ft. radius, 20 ft. high)","","","1 round/level","0","0","none","no","A rain of dirt, gravel, and small pebbles fills the area, dealing 2d6 points of bludgeoning damage to every creature in the area. This damage only occurs once, when the spell is cast.  For the remaining duration of the spell, this debris covers the ground, making the entire area difficult terrain. At the end of the duration, the rocks disappear, leaving no aftereffects (other than the damage dealt).","APG"
"Stone Fist","transmutation","","earth","alchemist 1, druid 1, sorcerer/wizard 1, magus 1, bloodrager 1","1 standard action","V, S, M (a chip of granite)","0","personal","","","you","1 minute/level (D)","1","0","","","This spell transforms your hands into living stone. While this spell is in effect, your unarmed strikes do not provoke attacks of opportunity and deal 1d6 points of lethal bludgeoning damage (1d4 if you are Small). In addition, your unarmed strikes ignore the hardness of any object with a hardness less than 8.  Stone to flesh immediately dispels stone fist. Should you be the target of transmute rock to mud, this spell immediately ends and you take 4d6 points of damage.","APG"
"Stormbolts","evocation","","electricity","cleric/oracle 8, druid 8, sorcerer/wizard 8, witch 8, shaman 8","1 standard action","V, S, M/DF (a copper rod)","0","30 ft.","a 30-ft.-radius spread, centered on you","","","instantaneous","0","0","Fortitude partial","yes","When you cast this spell, lightning spills forth from your body in all directions. The bolts do not harm natural vegetation or creatures in the area you wish to exclude from damage. Any other creatures within the area take 1d8 points of electricity damage per caster level (maximum 20d8) and are stunned for 1 round. A successful saving throw halves the damage and negates the stun effect.","APG"
"Strong Jaw","transmutation","","","druid 4, ranger 3","1 standard action","V, S","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","Laying a hand upon an allied creature's jaw, claws, tentacles, or other natural weapons, you enhance the power of that creature's natural attacks. Each natural attack that creature makes deals damage as if the creature were two sizes larger than it actually is (see page 302 of the Pathfinder Bestiary for more information). If the creature is already Gargantuan or Colossal-sized, double the amount of damage dealt by each of its natural attacks instead. This spell does not actually change the creature's size; all of its statistics except the amount of damage dealt by its natural attacks remain unchanged.","APG"
"Stumble Gap","conjuration","creation","","sorcerer/wizard 1","1 standard action","V, S, F (miniature shovel costing 10 gp)","1","close (25 ft. + 5 ft./2 levels)","","see text","","1 round + 1 round/level","0","0","Reflex partial","no","You create a shallow extradimensional hole perfectly sized to trip anyone who steps within it. This hole occupies a single 5-foot square with a depth of six inches. Any creature occupying the square when you first create the hole, or who later steps into the square containing the hole, must make a Reflex saving throw to avoid falling prone in an adjacent square and taking 1d6 points of damage. A creature that makes its saving throw still stumbles ever so slightly and takes a -1 penalty on all rolls and checks for 1 round. The spell has no effect on creatures adjacent to the square containing the hole.","APG"
"Stunning Finale","enchantment","compulsion","mind-affecting","bard 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","up to 3 creatures, no two of which can be more than 30 ft. apart","1 round","0","0","Fortitude partial; see text","yes","You must have a bardic performance in effect to cast this spell.  With a flourish, you immediately end your bardic performance, assaulting the senses of the targets with your finale. Each target is stunned for 1 round. On a successful saving throw, a target is staggered for 1 round.","APG"
"Suffocation","necromancy","","","sorcerer/wizard 5, witch 5, occultist 5, psychic 5, spiritualist 5","1 standard action","V, S, M (a vial containing a bit of the caster's breath)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","3 rounds","0","0","Fortitude partial","yes","This spell extracts the air from the target's lungs, causing swift suffocation. The target can attempt to resist this spell's effects with a Fortitude save-if he succeeds, he is merely staggered for 1 round as he gasps for breath. If the target fails, he immediately begins to suffocate. On the target's next turn, he falls unconscious and is reduced to 0 hit points. One round later, the target drops to -1 hit points and is dying. One round after that, the target dies. Each round, the target can delay that round's effects from occurring by making a successful Fortitude save, but the spell continues for 3 rounds, and each time a target fails his Fortitude save, he moves one step further along the track to suffocation. This spell only affects living creatures that must breathe. It is impossible to defeat the effects of this spell by simply holding one's breath-if the victim fails the initial saving throw, the air in his lungs is extracted.","APG"
"Suffocation, Mass","necromancy","","","sorcerer/wizard 9, witch 9, psychic 9","1 standard action","V, S, M (a vial containing a bit of the caster's breath)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature/2 levels (no two of which may be more than 30 feet apart)","1 round/level","0","0","Fortitude partial","yes","This spell functions as suffocation except as noted above. Note that the duration of this spell is much longer, forcing those suffering from the effect to make far more Fortitude saves to stave off eventual suffocation.","APG"
"Summon Eidolon","conjuration","summoning","","summoner/unchained summoner 2","1 round","V, S, M (a silver coin)","0","close (25 ft. + 5 ft./2 levels)","","","one eidolon","1 minute/level (D)","1","0","none","no","You open a rift between dimensions that summons your eidolon.  Treat this as if you had summoned your eidolon normally, except that it only remains with you for the duration of this spell. While summoned in this way, your eidolon cannot touch any creature warded by protection from evil or a similar effect and your eidolon can be sent back to its home plane by dispel magic.  If you cast this spell while your eidolon is already on your plane, this spell has no effect. This spell allows you to summon your eidolon even if it has been returned to its home plane due to damage.","APG"
"Swarm Skin","transmutation","","","druid 6, witch 6","1 standard action","V, S, M/DF (a crushed insect hive)","0","personal","","","you","see text","0","0","","","You convert all of your soft tissue into swarms of insects or other creatures and send them off to do your bidding, leaving nothing but your bones and gear behind. These swarms have all their normal qualities and abilities but also bear a tiny portion of your consciousness that allows you to perceive what they do and to control their actions. While in this form, you cannot use any of your own abilities or take any actions other than controlling the swarms. Each time you cast this spell you get a total allotment of levels equal to your caster level and any swarm you choose to create costs one or more of those levels. You can ""spend"" your allotment of levels to create any combination of swarms so long as their total does not exceed your caster level. Number of Levels S warm Type(s) 2 caster levels Spider swarm (Pathfinder Bestiary page 258) 4 caster levels Rat swarm (Bestiary 232) 6 caster levels Crab swarm, wasp swarm (Bestiary 50, 275) 8 caster levels Centipede swarm, leech swarm (Bestiary 43, 187) 10 caster levels Army ant swarm (Bestiary 16) Once you create these swarms they remain in existence until destroyed or you order them to return to your body. When all swarms have returned to your body or are destroyed, your flesh wraps itself back around your bones and you regain the ability to act normally. If your bones are not where you left them you must first locate them in order to regain access to your body. You always know if your bones are destroyed and your consciousness remains in control of the swarms until they too are destroyed (and your die). If you can use the swarms to get help and arrange for someone to repair your bones (using anything that would normally restore you to life), at which point you can return the swarms to your body.","APG"
"Thorn Body","transmutation","","","alchemist 3, druid 4, shaman 4","1 standard action","V, S, DF","0","personal","","","you","1 round/level","0","0","","","This spell causes spines to grow from your exposed skin, damaging creatures that strike you. Any creature striking you with a melee weapon, an unarmed strike, or a natural weapon takes 1d6 points of piercing damage +1 point per caster level (maximum +15). Creatures using melee weapons with reach are unaffected by this spell. Creatures that successfully grapple you take 2d6 points of piercing damage +1 point per caster level (maximum +15). In addition, your natural attacks and unarmed strikes deal an additional 1d6 points of piercing damage.  Thorns created by this spell persist through any new physical shape or form you assume, such as via wildshape or any polymorph effect.","APG"
"Threefold Aspect","transmutation","","","druid 5, witch 4","1 standard action","S, F (silver crescent worth 5 gp)","1","personal","","","you","24 hours (D)","1","0","","","Threefold aspect allows you to shift your appearance between your natural age and three idealized age categories: young adult (youth/maiden), adulthood (father/mother), or elderly (elder/crone). In each case, your appearance is your own at the appropriate age, rather than that of a new individual.  You may change between these three aspects or your actual age as a standard action. As the young adult, you gain a +2 enhancement bonus to Dexterity and Constitution, but suffer a -2 penalty to Wisdom. In the adult aspect, you gain a +2 enhancement bonus to Wisdom and Intelligence, but take a -2 penalty to Dexterity. As the elderly aspect, you gain a +4 enhancement bonus to Wisdom and Intelligence, but take a -2 penalty to Strength and Dexterity. As enhancement bonuses, these stack with any bonuses or penalties you may have from your actual age (which are untyped bonuses)-the bonuses granted by this spell represent your idealized form in this threefold aspect rather than simply duplicating your ability scores at any one particular age.  True seeing reveals your natural appearance overlaid with that your aspect, recognizing both as part of your true self.  Individuals who study you closely and have interacted with you at another apparent age recognize a resemblance (as though family) with a successful DC 20 Perception check.  Threefold aspect does not alter your clothing or equipment, and does not heal any deformity or injury unrelated to age.","APG"
"Thundering Drums","evocation","","sonic","bard 3","1 standard action","V, S","0","15 ft.","cone-shaped burst","","","instantaneous","0","0","Fortitude partial","yes","You strike the ground in front of you, filling the area in front of you with the thunder of pounding drums. Any creature in the area takes 1d8 points of sonic damage per caster level (maximum 5d8) and is knocked prone. A successful Fortitude save halves the damage and negates being knocked prone.","APG"
"Timely Inspiration","divination","","","bard 1","1 immediate action","V","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will negates (harmless)","yes (harmless)","A word of arcane-empowered inspiration can snatch victory from seeming defeat. Cast this spell when a creature fails an attack roll or skill check. The target gains a +1 competence bonus per five caster levels (maximum +3 bonus) on the attack roll or skill check retroactively. If the bonus is enough to make the failure a success, the roll succeeds.","APG"
"Tireless Pursuit","transmutation","","","inquisitor 1, ranger 1","1 standard action","V, S, M (a hard biscuit)","0","personal","","","you","1 hour/level (D)","1","0","","","You harden your body against the stresses of long travel. You halve the damage caused by hustling and forced marching (see Pathfinder RPG Core Rulebook 171). In addition, for the duration of the spell you ignore any fatigue caused by such travel. Once the spell ends, if you still have any nonlethal damage caused by the hustling or forced march, you become fatigued, or exhausted if already fatigued.","APG"
"Tireless Pursuers","transmutation","","","inquisitor 4, ranger 3","1 standard action","V, S, M (a hard biscuit broken into pieces)","0","touch","","","you plus one touched creature/3 levels","1 hour/level (D)","1","0","Fortitude negates (harmless)","yes (harmless)","This spell functions as tireless pursuit, except as noted above.","APG"
"Touch of Gracelessness","transmutation","","","bard 1, sorcerer/wizard 1, bloodrager 1, mesmerist 1, spiritualist 1","1 standard action","V, S","0","touch","","","creature touched","1 round/level","0","0","Fortitude partial","yes","With a single touch, you reduce a creature to a fumbling clown.  The target takes a penalty to its Dexterity equal to 1d6+1 per two caster levels (maximum 1d6+5). This penalty cannot drop the target's Dexterity score below 1.  In addition, if the subject moves more than half its speed, it falls prone. If the subject flies, its maneuverability is reduced by one step (perfect maneuverability becomes good, good becomes average, and so on).  A successful Fortitude save halves the penalty to Dexterity and negates the possibility of falling prone or the reduction to fly maneuverabilities.","APG"
"Touch of the Sea","transmutation","","","alchemist 1, druid 1, sorcerer/wizard 1, bloodrager 1","1 standard action","V, S, M (a fish scale)","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","You cause webs to grow between the target's fingers and its feet to transform into flippers, granting a swim speed of 30 feet along with the standard +8 bonus on Swim checks and the ability to take 10 even if distracted or endangered. You can also use the run action while swimming, provided you swim in a straight line. This transformation causes any boots or gloves the target is wearing to meld into its form (although magic items with a continuous effect continue to function). This spell does not grant the target any ability to breathe water.","APG"
"Transmogrify","transmutation","","","summoner/unchained summoner 4","1 hour","V, S, M (a flask of quicksilver worth 1,000 gp)","1","touch","","","your eidolon","instantaneous","0","0","Will negates (harmless)","no","Your eidolon's form shifts and transforms. This spell allows you to change any of the eidolon's evolutions by allocating its evolution pool on new evolutions. If you have the aspect or greater aspect ability, this spell also allows you to change the evolution points spent to modify you, including removing or adding points as allowed by those abilities.  Your eidolon cannot benefit from this spell more than once per day. This spell does not allow you to change your eidolon's base form.","APG"
"Transmute Potion to Poison","transmutation","","poison","alchemist 2","1 standard action","S","0","personal","","","you","1 round then 1 minute/level; see text","0","0","","","This extract causes you to take on a pale, sickly pallor for 1 round. During this time, if you consume a potion, it has no effect. Instead, your mouth fills with a vile poison that you can spit onto a weapon as a free action. If you do not spit out the poison in 1 round, it affects you instead. The effect of the poison depends on the level of spell contained in the potion consumed (see sidebar). If the poison is not used within 1 minute per caster level it becomes inert. You can only create one dose of poison in this way per casting of this spell.","APG"
